"Title","Redirect URL","File Size","Type","Created","Contract Number","Contract Order","Document Summary"
"DIR-SDD-1912 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EaTY0j8mUBVCrkcGq0TE2h8Bo4BXOjulQamH7FVRRtk-Lg","73458","pdf","9/28/2021 2:58:31 PM","DIR-SDD-1912","2","Amendment 2"
"DIR-SDD-1912 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EUREssOvgX5DtpmOW66_Ps4BMkO9z_pFp-FcI_jo62xEPg","88672","pdf","9/28/2021 2:58:37 PM","DIR-SDD-1912","3","Amendment 3"
"DIR-SDD-1913 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EfQf-CMaZnxEn8kxT4LT5LoBuQ-k7DbT4LVyEb6FIOv66Q","190218","pdf","9/28/2021 2:58:43 PM","DIR-SDD-1913","0","Contract DIR-SDD-1913"
"DIR-SDD-1913 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EZivCZWjaE5OuY75cR8TjVEB3L723Gh1jlUa6Mg0gedISQ","4082754","pdf","9/28/2021 2:58:50 PM","DIR-SDD-1913","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1913 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EaRuLz7cVLxFhjR_3dZzX0oBmC4Vimurbu5iV-bo68JtaA","52293","pdf","9/28/2021 2:59:03 PM","DIR-SDD-1913","0.03","Appendix C, Pricing Index"
"DIR-SDD-1913 Zone Attachment","https://dir1.sharepoint.com/:b:/s/Contracts/EZAa19vpFAtIqerDmR05vEUBSytH7eOfx3qy629iVBNXRg","124039","pdf","9/28/2021 2:59:09 PM","DIR-SDD-1913","0.04","DIR-SDD-1913 Zone Attachment"
"DIR-SDD-1913 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EZqpCkCt16tCtOLrruMCMZwBacmvQSLw0HyhMTcFg3DsXw","164577","pdf","9/28/2021 2:59:15 PM","DIR-SDD-1913","1","Amendment 1"
"DIR-SDD-1913 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EZ9BbmEJhZJKo97hEKxrleABcN3jJywdTpxXaIVWuNbqFw","90019","pdf","9/28/2021 2:59:22 PM","DIR-SDD-1913","2","Amendment 2"
"DIR-SDD-1913 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EQQFXVqIBwRNjmNAXFKVSQUBbeq12PSpBMmzT4gYBBzwTQ","24429","pdf","9/28/2021 2:59:28 PM","DIR-SDD-1913","3","Amendment 3"
"DIR-SDD-1914 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EQuBIoPWs-tPlNQxFnyqr8EBxFuoHfqPo2WvROYd4OJFjQ","190642","pdf","9/28/2021 2:59:33 PM","DIR-SDD-1914","0","Contract DIR-SDD-1914"
"DIR-SDD-1914 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EY3JLeInsSxNlYKMhkC_fWUB70gxmQ-cBaSHWK9spOZSRA","578406","pdf","9/28/2021 2:59:39 PM","DIR-SDD-1914","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1914 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EZAOaOLVCeVOsbacNf8h-c4BWxVLKx4b-JJpMLwYOHQInw","48784","pdf","9/28/2021 2:59:45 PM","DIR-SDD-1914","0.03","Appendix C, Pricing Index"
"DIR-SDD-1914 TxDOT Zones and Districts","https://dir1.sharepoint.com/:b:/s/Contracts/EduyWu2bBr5FrW2gMBlzBuYB1AnhTUjD5KooqJdxY45h5w","125882","pdf","9/28/2021 2:59:50 PM","DIR-SDD-1914","0.04","TxDOT Zones and Districts"
"DIR-SDD-1914 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EUby9dX0-ZNBg8LHGzAjrGcBclV9XUUg5CsoQ_7UJ1rALg","164581","pdf","9/28/2021 2:59:56 PM","DIR-SDD-1914","1","Amendment 1"
"DIR-SDD-1914 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EWDI-KDpMV1MlNAIVQivgHoB7c-ZdzxevN_t81g4WEeZzQ","90183","pdf","9/28/2021 3:00:01 PM","DIR-SDD-1914","2","Amendment 2"
"DIR-SDD-1915 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EU5I4CDaPblIvDYiMZoAMmwBkDWotedeZqHh_7WK37GoDQ","190104","pdf","9/28/2021 3:00:09 PM","DIR-SDD-1915","0","Contract DIR-SDD-1915"
"DIR-SDD-1915 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EeH28W_c3MdPt5kQU1uPdZEB_v1r-BaeXtPoCyq-fjikbg","588956","pdf","9/28/2021 3:00:15 PM","DIR-SDD-1915","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1915 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/ETCO0wIQYl1Gkyp9i2BWt7YBK-Bj2YcFPpQG5g0KVEZt-A","727298","pdf","9/28/2021 3:00:22 PM","DIR-SDD-1915","0.03","Appendix C, Pricing Index"
"DIR-SDD-1915 TxDOT Zones and Districts","https://dir1.sharepoint.com/:b:/s/Contracts/EdeQe8BRL-ZPsB1Z2wrN6j4BoYrNhJdGkRjumg0I9--Y9Q","125846","pdf","9/28/2021 3:00:28 PM","DIR-SDD-1915","0.04","TxDOT Zones and Districts"
"DIR-SDD-1915 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EdhZOknfxOdOmhA41HI64dUBpgRFLKjXIqStR6Ex36b1hA","162553","pdf","9/28/2021 3:00:34 PM","DIR-SDD-1915","1","Amendment 1"
"DIR-SDD-1915 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/ERwk6l5gQ7xDmp9SoIaIlwgB50FIGLv1Tn0m9d1YZ-kH0Q","93929","pdf","9/28/2021 3:00:40 PM","DIR-SDD-1915","2","Amendment 2"
"DIR-SDD-1915 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EZrc6bJ-VVNHne_L-PHL3-ABpnZpD9Y60yvPuj325W5qGg","88953","pdf","9/28/2021 3:00:45 PM","DIR-SDD-1915","3","Amendment 3"
"DIR-SDD-1915 Amendment 4","https://dir1.sharepoint.com/:b:/s/Contracts/EUdAzS1se4BLhVZ2bLYii3YBgiDSKm2tXCdaQqntHMMHog","24502","pdf","9/28/2021 3:00:51 PM","DIR-SDD-1915","4","Amendment 4"
"DIR-SDD-1917 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ESH5wTcxUUVKgwiSXcrVq-8BvFy1RtNqZsSD6XP57LSY5w","192498","pdf","9/28/2021 3:00:56 PM","DIR-SDD-1917","0","Contract DIR-SDD-1917"
"DIR-SDD-1917 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EflSf0oezTJEjQaURkWAS0IB7liWHcmUsUQ_AqOYtkYZaw","226716","pdf","9/28/2021 3:01:03 PM","DIR-SDD-1917","1","Amendment 1"
"DIR-SDD-1917 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/ES9kerqv0wdJttJKPQL-wJAB_2-rumvPGq5OSq_k7Fv9OA","70917","pdf","9/28/2021 3:01:09 PM","DIR-SDD-1917","2","Amendment 2"
"DIR-SDD-1917 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/ERoe6efBIetDvfsiMJj1JisBkCRW-QjedhWGlPDzxe9oJw","151887","pdf","9/28/2021 3:01:14 PM","DIR-SDD-1917","3","Amendment 3"
"DIR-SDD-1918 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Ee1c_Lxq9mFGs6ut0lEg3jUBkXjc_N2059Ucqk2c56pCOQ","192567","pdf","9/28/2021 3:01:21 PM","DIR-SDD-1918","0","Contract DIR-SDD-1918"
"DIR-SDD-1918 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EYJxTnxBT-9ImG6jitcNs-MBgPkZmnYYncaDf-h695OPEQ","246850","pdf","9/28/2021 3:01:27 PM","DIR-SDD-1918","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1918 Appendix D Foundation Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ES87swxYgMRKjRDmIdfqwVwB11pSI2Cu-X6RVnMxDX_5Pw","234064","pdf","9/28/2021 3:01:32 PM","DIR-SDD-1918","0.04","Appendix D, Foundation Agreement"
"DIR-SDD-1918 Exhibit 1 to Appendix D","https://dir1.sharepoint.com/:b:/s/Contracts/EYLoKR4RMO5Ao0iaR0Pt3-8BG0fruLAcC4B2kOvo4PDBbg","229998","pdf","9/28/2021 3:01:38 PM","DIR-SDD-1918","0.041","Exhibit 1 to Appendix D"
"DIR-SDD-1918 Exhibit 2 to Appendix D","https://dir1.sharepoint.com/:b:/s/Contracts/EZ8RpASMyWdNin4UKi6U728BgKF7mOeYiaz3EU35fCyQ7Q","214570","pdf","9/28/2021 3:01:44 PM","DIR-SDD-1918","0.042","Exhibit 2 to Appendix D"
"DIR-SDD-1918 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/Ecy4CbeFT2BCpoDfq72TJ4ABbQS_VOaVOMe1li_OIg261g","227686","pdf","9/28/2021 3:01:50 PM","DIR-SDD-1918","1","Amendment 1"
"DIR-SDD-1918 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EYb2I9K0HDlIoj4h6NE9cEMBFT6Nyen4ura7kzPsFwx1-Q","203324","pdf","9/28/2021 3:01:55 PM","DIR-SDD-1918","2","Amendment 2"
"DIR-SDD-1918 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EdYiobhlObJPmoc7xUGgB60B1liNAQwamHJxZ6LnAiLeXw","155058","pdf","9/28/2021 3:02:01 PM","DIR-SDD-1918","3","Amendment 3"
"DIR-SDD-1918 Amendment 4","https://dir1.sharepoint.com/:b:/s/Contracts/EQSg6AYORgtLglFM1Qx2oocBiA6tLh9HhT13einjflQRAg","138591","pdf","9/28/2021 3:02:07 PM","DIR-SDD-1918","4","Amendment 4"
"DIR-SDD-1918 Amendment 5","https://dir1.sharepoint.com/:b:/s/Contracts/EeYtF2gvEGVCmk_XEJkqJacBKEwR_KLuN0LwtKfCBlVLxg","182356","pdf","9/28/2021 3:02:13 PM","DIR-SDD-1918","5","Amendment 5"
"DIR_SDD_1919_Appendix C_ Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EQmtY3kaVZ1Orha8xlOshpoBU6OcW4c50NHccuD9c9yzXw","55075","pdf","9/28/2021 3:02:28 PM","DIR-SDD-1919","0.75","Appendix C, Pricing Index"
"DIR-SDD-1920 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EZiC7xh31idKh6-z4bq6ReoB75MgQCtmBLtXc9dh58wlBQ","192881","pdf","9/28/2021 3:02:57 PM","DIR-SDD-1920","0","Contract DIR-SDD-1920"
"DIR-SDD-1920 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EVxVT9eJmwhHgm8bLnmYbosB8S-VPzdEWqEHOVilvJOlPw","303518","pdf","9/28/2021 3:03:03 PM","DIR-SDD-1920","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1920 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EW-r9de3HxFFisJ49pjtffcB6zj8jdeLnsDPcYjrRMYmVA","228215","pdf","9/28/2021 3:03:11 PM","DIR-SDD-1920","1","Amendment 1"
"DIR-SDD-1920 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EQcD4DdyfEFHln2ALnHU2kIBPBy2k5HX_u2nBF1uilZixg","15277","pdf","9/28/2021 3:03:17 PM","DIR-SDD-1920","2","Amendment 2"
"DIR-SDD-1920 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EZrPDcdrqDdDp5400C41VNQBaBOoIjYrS0pRbQg8gZHIDg","154268","pdf","9/28/2021 3:03:22 PM","DIR-SDD-1920","3","Amendment 3"
"DIR-SDD-1925 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EQbxcugIU5RAv5567UiK0HIBmTfEXkJZkubsI6a-VbK8ag","192325","pdf","9/28/2021 3:04:01 PM","DIR-SDD-1925","0","Contract DIR-SDD-1925"
"DIR-SDD-1925 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EUEIuqboxn9Ht3-xV5YqvxMBnptF7bojKWtLbLmBja0NIw","592504","pdf","9/28/2021 3:04:08 PM","DIR-SDD-1925","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1925 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EUGv2o55EypAifamvGgBZGYBYgfEo1D_OTuWls-LjkK9Fw","108656","pdf","9/28/2021 3:04:15 PM","DIR-SDD-1925","0.03","Appendix C, Pricing Index"
"DIR-SDD-1925 Appendix D Service Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EZ8fq8cpWKBMjabWZuB0cVYBMJxBsRyYk-70zFRBOokKPg","166139","pdf","9/28/2021 3:04:21 PM","DIR-SDD-1925","0.04","Appendix D, Service Agreement"
"DIR-SDD-1925 TxDOT Zones and Districts","https://dir1.sharepoint.com/:b:/s/Contracts/EczKTcOQlKpKlbauL4j1GJABLzYyyTp7rY9T8LhaHdZQuA","125856","pdf","9/28/2021 3:04:27 PM","DIR-SDD-1925","0.05","TxDOT Zones and Districts"
"DIR-SDD-1925 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EZVTHL9iWcFKi_YXvO-jNiIBgrT2X7XZUICtIguVoyhAog","179361","pdf","9/28/2021 3:04:33 PM","DIR-SDD-1925","1","Amendment 1"
"DIR-SDD-1925 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EVQdjbezJF1Ck0BGC-_hU_8Ba6Y0O3PF8F6SUV4Fez8rMA","92401","pdf","9/28/2021 3:04:38 PM","DIR-SDD-1925","2","Amendment 2"
"DIR-SDD-1926 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Ee-1vQLjueVDvOQg-oIQrSIBRgnGevcEVZ1uso5eXEu0fw","192076","pdf","9/28/2021 3:04:44 PM","DIR-SDD-1926","0","Contract DIR-SDD-1926"
"DIR-SDD-1926 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/ETN9wmQmIC9DmNiKcuth87gBAmX-XNNdfG82IW6iw0a_gg","110209","pdf","9/28/2021 3:04:49 PM","DIR-SDD-1926","0.03","Appendix C, Pricing Index"
"DIR-SDD-1926 TxDOT Zones and Districts","https://dir1.sharepoint.com/:b:/s/Contracts/EYVPTAlwVTNBi7OkIDvIud4Bfe4OyQfL6X7LB7NFM2JT9g","125837","pdf","9/28/2021 3:04:55 PM","DIR-SDD-1926","0.04","TxDOT Zones and Districts"
"DIR-SDD-1926 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/ERVP9eQdcPtNq_qKg1zIQo4B5aw2hgMaPKAVqrj2501NKg","230392","pdf","9/28/2021 3:05:00 PM","DIR-SDD-1926","1","Amendment 1"
"DIR-SDD-1926 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EbczzXZgB9pBtp06H_M5p0sBS0DDqAzKojqmJkLuVVzQOA","90372","pdf","9/28/2021 3:05:06 PM","DIR-SDD-1926","2","Amendment 2"
"DIR-SDD-1926 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EdRYoYBN-gtFv3iKMwXvng0BZXduXknp--nnWXhr32edmA","89828","pdf","9/28/2021 3:05:10 PM","DIR-SDD-1926","3","Amendment 3"
"Contract DIR-SDD-1927","https://dir1.sharepoint.com/:b:/s/Contracts/EeWW_I-rMUJBpjDIDt9XOgEB3ivsmSdG-bjkqt8kgLZ4lw","352135","pdf","9/28/2021 3:05:16 PM","DIR-SDD-1927","1","Contract DIR-SDD-1927"
"DIR-SDD-1927_Appendix A_ HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EQQUQngSPsBFqtKD-HrtKvsBVrinmcEXTME6UfVrEeTpUA","519063","pdf","9/28/2021 3:05:22 PM","DIR-SDD-1927","2","Appendix A, HUB Subcontracting Plan"
"DIR-SDD-1927_Appendix C_ Microsoft Technical Services Work Order","https://dir1.sharepoint.com/:b:/s/Contracts/Ef5bIt1hAcJCviiIj0wQME0BhrlxEmo7kxY-aCdpjvIiQw","93940","pdf","9/28/2021 3:05:29 PM","DIR-SDD-1927","4","Appendix C, Microsoft Technical Services Work Order"
"DIR-SDD-1927_Appendix D_ Microsoft Premier Support Services Descriptio","https://dir1.sharepoint.com/:b:/s/Contracts/EZ3c_uJHONtDiS6e6k1bVXUBPyyoNSDgcuywifSHsG9m4Q","294191","pdf","9/28/2021 3:05:34 PM","DIR-SDD-1927","5","Appendix D, Microsoft Premier Support Services Description"
"DIR-SDD-1927_Appendix E_ Microsoft Premier Description Schedule","https://dir1.sharepoint.com/:b:/s/Contracts/EfK6hvthMWJMqYsslWmh0woBGDmbkRhFfO11EFapxyyZbg","270231","pdf","9/28/2021 3:05:40 PM","DIR-SDD-1927","6","Appendix E, Microsoft Premier Description Schedule"
"DIR-SDD-1927_MSA Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EUiiA2twr99HuakLCflL_EcBA1mww48TxMtkPMsagxOq-Q","308408","pdf","9/28/2021 3:05:45 PM","DIR-SDD-1927","8","DIR-SDD-1927 MSA Amendment 1"
"DIR-SDD-1927_MSA Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EQ1hmEOx1mZHhZDBMOFMsq8Bl0OhZ6Tv4YGk2pmCMqeYGQ","309345","pdf","9/28/2021 3:05:51 PM","DIR-SDD-1927","9","MSA Amendment 2"
"DIR-SDD-1927_MSA Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/ERBfCD8_5iBBueb-xYkyeCcBOgT1B3osHA9xkMxy2lPP4A","88320","pdf","9/28/2021 3:05:56 PM","DIR-SDD-1927","10","DIR-SDD-1927 MSA Amendment 3"
"DIR-SDD-1927_MSA Amendment 4","https://dir1.sharepoint.com/:b:/s/Contracts/EfWguT5dPgRKqz9acDQa8VIB3GOgg_ct3dJV9VM1CzGr8w","118207","pdf","9/28/2021 3:06:01 PM","DIR-SDD-1927","11","DIR-SDD-1927 MSA Amendment 4"
"DIR-SDD-1929 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EZhRPh8lc1RGkn3tTql0ZxcBNwaUtjkeOFtPLk-ntt2n1Q","187409","pdf","9/28/2021 3:06:06 PM","DIR-SDD-1929","0","Contract DIR-SDD-1929"
"DIR-SDD-1929 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EdWGkSofVGxAq57Pbuo0mQIBx8q46u-5Wk9EjdNATAfF9w","252934","pdf","9/28/2021 3:06:12 PM","DIR-SDD-1929","0.03","Appendix C, Pricing Index"
"DIR-SDD-1929 Appendix D Supplemental Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EY4FQAEskAhMisn19fFowMoBg8qOP6-GXn2UiqUN2cgEog","123457","pdf","9/28/2021 3:06:18 PM","DIR-SDD-1929","0.04","Appendix D, Supplemental Agreement"
"DIR-SDD-1929 Appendix E Master Operating Lease Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ESn31VsN-SVNqNBP8UALrToBqeFFLlVstFAjbZ4CIVlcWw","471339","pdf","9/28/2021 3:06:25 PM","DIR-SDD-1929","0.05","Appendix E, Master Operating Lease Agreement"
"DIR-SDD-1929 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EWMUNDHhzvdKsxm3m-9SYh0BnTPpZsvHuqaRvtxRMvjH4g","88402","pdf","9/28/2021 3:06:31 PM","DIR-SDD-1929","1","Amendment 1"
"DIR-SDD-1933 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Ed6GTuQw28lAtb5MtKMshs8B6P9rauI-THP-mzq3AH0wFA","192959","pdf","9/28/2021 3:07:18 PM","DIR-SDD-1933","0","Contract DIR-SDD-1933"
"DIR-SDD-1933 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ESKuJYZmfGdAoHu0X1owydABV4FFOzYiHxDgvexICpoj_Q","381012","pdf","9/28/2021 3:07:23 PM","DIR-SDD-1933","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1933 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/Ed_735kmG8tJuRDyzQDaccsBOprO5UhQSTBTKDgMUBAA-w","233258","pdf","9/28/2021 3:07:30 PM","DIR-SDD-1933","0.03","Appendix C, Pricing Index"
"DIR-SDD-1933 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EZZoWzi8CIFFrAcZWTOFveMBdogWOKHNzdxg7d8Ya_vmbA","227031","pdf","9/28/2021 3:07:37 PM","DIR-SDD-1933","1","Amendment 1"
"DIR-SDD-1933 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EbNgmmLJviFGp19hICSJiy8BJit1ePfl-Fdrd9H_N0XSkw","88691","pdf","9/28/2021 3:07:43 PM","DIR-SDD-1933","2","Amendment 2"
"DIR-SDD-1933 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EVJA6MtHa3BElxZGQ97S2lwBrX2NPFEBwiTNZejV0a46Ig","153432","pdf","9/28/2021 3:07:49 PM","DIR-SDD-1933","3","Amendment 3"
"DIR-SDD-1934 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EY8IcgIEgJ5KlrfCtxM0G24BAe2xYInkm93NH5RrkwiyKg","74572","pdf","9/28/2021 3:07:55 PM","DIR-SDD-1934","1","Amendment 1"
"DIR-SDD-1934 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EaZONJKWbK9IrKRTwj27F7QBOJshZcILQQRqJlI29Fd5eQ","235204","pdf","9/28/2021 3:08:01 PM","DIR-SDD-1934","2","Amendment 2"
"DIR-SDD-1934 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EXd3SkNN1wNLiJ6g7kPconUBXcdbnuK08vgqsSYtA_j4sg","90901","pdf","9/28/2021 3:08:07 PM","DIR-SDD-1934","3","Amendment 3"
"DIR-SDD-1934 Amendment 4","https://dir1.sharepoint.com/:b:/s/Contracts/EZhlD370B6NMpKk9VSz2hiUBsEl2YtqBbqpkSw4lHprrYg","153441","pdf","9/28/2021 3:08:12 PM","DIR-SDD-1934","4","Amendment 4"
"DIR-SDD-1936 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EWSX-eyEP7xCuMssl81LCJUBCu24DftSRN6s8OUhaQfTkQ","191075","pdf","9/28/2021 3:08:17 PM","DIR-SDD-1936","0","Contract DIR-SDD-1936"
"DIR-SDD-1936 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/Eakz_Xfca75MtE1QbxHR32MBYOQW1dsFOn8qhpzt1h0G9Q","100479","pdf","9/28/2021 3:08:23 PM","DIR-SDD-1936","0.03","Appendix C, Pricing Index"
"DIR-SDD-1936 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EWGPpnFBbKtBooERAElHu5UBJ1eEkHLit6CwShSiM1Ab1A","634621","pdf","9/28/2021 3:08:29 PM","DIR-SDD-1936","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1936 TxDOT Zones and Districts","https://dir1.sharepoint.com/:b:/s/Contracts/Ee12uaadgsVHqn5RnGHfRtcBm-PZk9fZ91d4wTznQUQN7Q","125829","pdf","9/28/2021 3:08:36 PM","DIR-SDD-1936","0.04","TxDOT Zones and Districts"
"DIR-SDD-1936 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EWg_RG1GnmRNizg4a_0l2i4BkNE1QKuI6d1Y1LccKt700g","232783","pdf","9/28/2021 3:08:42 PM","DIR-SDD-1936","1","Amendment 1"
"DIR-SDD-1936 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/Ec4WEVUHTm9FjG8Ty7cyxrcBkUPW9-jYGOCgcnBvhymM1A","13791","pdf","9/28/2021 3:08:48 PM","DIR-SDD-1936","2","Amendment 2"
"DIR-SDD-1937 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Ea6LcOAvnwhImGyLS11BSJwBqQxMzQj2JJnHq5VnVswLEg","188419","pdf","9/28/2021 3:08:55 PM","DIR-SDD-1937","0","Contract DIR-SDD-1937"
"DIR-SDD-1937 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ERbAX8E_6PBJu-77-Qh1wLcBKsgzgW4W3V7-h9R53QwHPA","581793","pdf","9/28/2021 3:09:00 PM","DIR-SDD-1937","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1937 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/Eev1pmmOR6VKmb0kLEDL4z8BCY-YMYD_H1RXrkfDoygqVQ","163877","pdf","9/28/2021 3:09:07 PM","DIR-SDD-1937","0.03","Appendix C, Pricing Index"
"DIR-SDD-1937 Appendix D Training Service Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/Edkrss8nZHRDty1FK6Vj_h8BkvbJZ5D58OSlPUoDsXklpQ","188614","pdf","9/28/2021 3:09:14 PM","DIR-SDD-1937","0.04","Appendix D, Training Service Agreement"
"DIR-SDD-1937 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EQ0RynWJ7AxItF1hGXu05rwB81IUvAlm8M3e6t3gL77Atw","88340","pdf","9/28/2021 3:09:19 PM","DIR-SDD-1937","1","Amendment 1"
"DIR-SDD-1938 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Eb0l_xiYsUVDoIFLRiSJmZsB9f7EXFJa2Yvv9-3Sywd61A","188814","pdf","9/28/2021 3:09:24 PM","DIR-SDD-1938","0","Contract DIR-SDD-1938"
"DIR-SDD-1938 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EZhEl79bgjdGmqM4Mek_SxMBoir4ETZGMe8FfS6tLNv6Ug","433121","pdf","9/28/2021 3:09:30 PM","DIR-SDD-1938","0.02","Appendix B, HUB Subcontracting Plan"
"DIR-SDD-1938 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EfmQd29DBzpFu5qKYKWhAUIBBRN_QcEflesFy9u0m7N3nw","720254","pdf","9/28/2021 3:09:36 PM","DIR-SDD-1938","0.03","Appendix C, Pricing Index"
"DIR-SDD-1938 Appendix D Training Service Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EaSJZOz8Hj5Iv9AkSIQO-eIBWhRVsDhpOWnIX73cLY_JdA","248646","pdf","9/28/2021 3:09:43 PM","DIR-SDD-1938","0.04","Appendix D, Training Service Agreement"
"DIR-SDD-1938 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EeZLkl8FEDBBv1-f4L73ZZkB8h8jeHcPtvMHL97Kppk3Gg","92258","pdf","9/28/2021 3:09:49 PM","DIR-SDD-1938","1","Amendment 1"
"DIR-SDD-1939 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EYF7KvTApGxHkX8jAx3zqioB_jRqErAYhPMc0FV1Ph1Qng","191761","pdf","9/28/2021 3:09:55 PM","DIR-SDD-1939","0","Contract DIR-SDD-1939"
"DIR-SDD-1939 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ESsqd0u2RTRDmjwgBMAY_kEB1A-yyGrIxzi2E03Vng7b1Q","358305","pdf","9/28/2021 3:10:01 PM","DIR-SDD-1939","0.02","Appendix B, HUB Subcontracting Plan"
