"Title","Redirect URL","File Size","Type","Created","Contract Number","Contract Order","Document Summary"
"DIR-TSO-4243 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EcyG8GP2arlAnanL2lFKxf8B6EgufM7t0YXTcU8wSkFkxg","1269724","pdf","10/18/2018 7:12:25 PM","DIR-TSO-4243","0.02","Appendix B HUB Subcontracting Plan"
"DIR-TSO-4256 Appendix A Standard Terms and Conditions for Technology Based Conferencing","https://dir1.sharepoint.com/:b:/s/Contracts/EYaQ6Ijmz0pBhzKoPBCNnSsBZiIKd685ECg6vExrmhmFCQ","885919","pdf","10/19/2018 7:53:30 PM","DIR-TSO-4256","0.01","DIR-TSO-4256 Appendix A Standard Terms and Conditions for Technology Based Conf for Cumulus Solutions, Inc."
"DIR-TSO-4211  Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EUTs_vwIjp1MhxDqT09oMy4BbFSxlJMfa87YGskHjdYHEQ","180750","pdf","10/22/2018 9:08:12 AM","DIR-TSO-4211","0","DIR-TSO-4211  Contract"
"DIR-TSO-4211 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/ER3LoR8Gg4FJr1Xqxo4eKwABdZQ5YKwFyFw_iZRIwR_IVQ","331650","pdf","10/22/2018 9:09:07 AM","DIR-TSO-4211","0.01","DIR-TSO-4211 Appendix A Standard Terms and Conditions"
"DIR-TSO-4211 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ETSbtweLK-ZIkFy6Yn81mLsBKXvQfcrR3RsQIxQxnAkCgA","1238036","pdf","10/22/2018 9:10:04 AM","DIR-TSO-4211","0.02","DIR-TSO-4211 Appendix B HUB Subcontracting Plan"
"DIR-TSO-4211 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/Ef7ijaf5pVdCnlfmMD3eL4UBV9DSX9TE3ByejC6TtU43qQ","109150","pdf","10/22/2018 9:10:55 AM","DIR-TSO-4211","0.03","DIR-TSO-4211 Appendix C Pricing Index"
"DIR-TSO-4211 Appendix D  Software License Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ETEQMmHx9VVKlHVLhgfRfcQBC6U19aJcpelHUUonedRcuw","280442","pdf","10/22/2018 9:17:54 AM","DIR-TSO-4211","0.04","DIR-TSO-4211 Appendix D  Software License Agreement"
"DIR-TSO-4211 Appendix E  Software as a Service Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ESaZjJyqI7tPk9vikXWlvjsBXpvNVoV6pUZKFwCzl0IB5w","267749","pdf","10/22/2018 9:18:57 AM","DIR-TSO-4211","0.05","DIR-TSO-4211 Appendix E  Software as a Service Agreement"
"DIR-TSO-4006 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EY6GzPAfrBlMnLNqY4o117kBQp_NYgMm15ReXfPtYhV7-w","189256","pdf","10/22/2018 3:24:54 PM","DIR-TSO-4006","1","Amendment 1 replaces Appendix C, Pricing Index in its entirety"
"DIR-TSO-4006 Appendix C Pricing Index (per Amendment 1)","https://dir1.sharepoint.com/:b:/s/Contracts/Ef_nCaYT2UJHlpW7BqiVlk4B4liTKtUeZM_4tHEDvphcTg","823843","pdf","10/22/2018 3:26:14 PM","DIR-TSO-4006","0.03","Appendix C Pricing Index - revised with Amendment 1"
"DIR-TSO-4283 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EUP_gKx6nkRGqc25-4lU_1gBdv4uTtKavkQBHSOvmPrebw","180922","pdf","10/22/2018 4:29:37 PM","DIR-TSO-4283","0","DIR-TSO-4283"
"DIR-TSO-4283 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/ETxNoTs12Q1JthNdQOaN-vMBi3ydInkdjV6fP-QpbjY8JQ","456324","pdf","10/22/2018 4:30:08 PM","DIR-TSO-4283","0.01","DIR-TSO-4283"
"DIR-TSO-4283 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EevMehWbfmpOjSa48VVJVtIBj3wuxDDxFwM7B9vGDM8-aw","1277703","pdf","10/22/2018 4:30:46 PM","DIR-TSO-4283","0.02","DIR-TSO-4283"
"DIR-TSO-4283 Appendix C Pring Index","https://dir1.sharepoint.com/:b:/s/Contracts/EQ48apaKKPhMhmcMONNi0mABh06lNhiWHkjjZxFc7fg0Ow","131194","pdf","10/22/2018 4:31:14 PM","DIR-TSO-4283","0.03","DIR-TSO-4283"
"DIR-TSO-4283 Appendix D SOW Sample","https://dir1.sharepoint.com/:b:/s/Contracts/ER10JdpKvWZCoXSYGpOs4OsBVJte2SmjqVxg8TXOvOiwVw","465615","pdf","10/22/2018 4:31:42 PM","DIR-TSO-4283","0.04","DIR-TSO-4283"
"DIR-TSO-4283 RFO DIR-TSO-TMP-423","https://dir1.sharepoint.com/:b:/s/Contracts/EbhZ61KuEUxDqzq1pr9wVt4BJGrCOdK9meI7QMv1y7ylpg","4756946","pdf","10/22/2018 4:32:13 PM","DIR-TSO-4283","0.99","DIR-TSO-4283"
"DIR-TSO-4245 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Eab87xADyRhGlFG728PWCkIBZdFTydfTW6ZQ77eJYKfz-Q","153730","pdf","10/22/2018 6:06:37 PM","DIR-TSO-4245","0","DIR-TSO-4245 Contract"
"DIR-TSO-4245 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/Eff26S_znWNHrU4amrb3g58BpJZmKJRqWmiP_ZyQP4hPDg","331640","pdf","10/22/2018 6:10:47 PM","DIR-TSO-4245","0.01","DIR-TSO-4245 Appendix A Standard Terms and Conditions"
"DIR-TSO-4245 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EY2sJKSwCClPprOn5wx7dN8BXWbK5Wj2ESpk-x13xwWCGQ","1232169","pdf","10/22/2018 6:12:06 PM","DIR-TSO-4245","0.02","DIR-TSO-4245 Appendix B HUB Subcontracting Plan"
"DIR-TSO-4245 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/ER5FVmE90xRClJ5-6AVwDjQB3fhrsjxtuvS6eJDUk4_VGg","95126","pdf","10/22/2018 6:22:43 PM","DIR-TSO-4245","0.03","DIR-TSO-4245 Appendix C Pricing Index"
"DIR-TSO-4245 Appendix D Statement of Work","https://dir1.sharepoint.com/:b:/s/Contracts/EclYC8AxlvBPpwfPkEekthMB_N8tXOcTQZQQwyv_V77sPw","322633","pdf","10/22/2018 6:30:35 PM","DIR-TSO-4245","0.04","DIR-TSO-4245 Appendix D - Statement of Work"
"DIR-TSO-4273 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EThZ_RelffFFhpqkFW3QOjgBmgscwd8b_-AmVe9U5DCHIQ","187073","pdf","10/22/2018 7:27:35 PM","DIR-TSO-4273","0","4273 Contract"
"DIR-TSO-4273 Appendix D Sample Statement of Work","https://dir1.sharepoint.com/:b:/s/Contracts/Edlsa2Qjc_tJnie8-FTGC3oB26sSAq_rVXtK94BpDohr8g","141242","pdf","10/22/2018 7:34:10 PM","DIR-TSO-4273","0.04","4273 App D"
"DIR-TSO-4245 RFO DIR-TSO-TMP-425","https://dir1.sharepoint.com/:b:/s/Contracts/EZoD1-0xywpKo8GZO5qdYb4BYSppmv2jNRlQtpeiRYVI4A","3353379","pdf","10/22/2018 7:53:27 PM","DIR-TSO-4245","0.99","DIR-TSO-4245 RFO DIR-TSO-TMP-425"
"DIR-TSO-4273 RFO DIR-TSO-TMP-266","https://dir1.sharepoint.com/:b:/s/Contracts/EaIZSUb1JJpBt8Oj9KcuLmMBV8cc82md33ao4opO0WRfLQ","2435541","pdf","10/22/2018 7:58:21 PM","DIR-TSO-4273","99","4273  RFO"
"DIR-TSO-4255 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EbUbi-7JFl1BvtpqzP7QGfcBbCopEwNljcacPsxefHZ5IQ","89237","pdf","10/22/2018 8:01:08 PM","DIR-TSO-4255","0","upload new contract 4255"
"DIR-TSO-4255 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EcN0ot6bBLZCtbrzQ-GGw_4BvoBgrHJstI59H6W2ogs0CQ","16953036","pdf","10/22/2018 8:01:54 PM","DIR-TSO-4255","0.01","upload Appx A  4255"
"DIR-TSO-4255 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EXX2mMRLPPVClixZ6IllqboBQDmqua04BfVdjEQyWg5QRw","1395554","pdf","10/22/2018 8:02:41 PM","DIR-TSO-4255","0.02","upload Appx B  4255"
"DIR-TSO-4255 Appendix C Statement of Work","https://dir1.sharepoint.com/:b:/s/Contracts/EZdTIjBi5KZGsor-psCkXzcBCmClgBjPJOs86kS-Cf8Zig","4398208","pdf","10/22/2018 8:03:24 PM","DIR-TSO-4255","0.03","upload Appx C   4255"
"DIR-TSO-4255 RFO DIR-TSO-TMP-253","https://dir1.sharepoint.com/:b:/s/Contracts/EVbQFBIefPdOvkxKKqA9oYABcsN52ZawhqHIqH8-ted__w","4817562","pdf","10/22/2018 8:04:04 PM","DIR-TSO-4255","0.99","upload RFO 253 for 4255"
"DIR-TSO-4252 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ETKGIZwsi0hEtyXMOhfVbQ0B8wVsNt4nOMBLTXJ-QJa_oQ","129502","pdf","10/23/2018 1:23:01 PM","DIR-TSO-4252","0","DIR-TSO-4252 Contract"
"DIR-TSO-4252 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EV9-Z4WfaKJAocyd8IOTTVYBnLEeXiVcNYF3Y89Z4QR2Jw","1258033","pdf","10/23/2018 1:25:03 PM","DIR-TSO-4252","0.02","DIR-TSO-4252 Appendix B HUB Subcontracting Plan"
"DIR-TSO-4252 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/Ea2KauIBnlxKrrOU7RrEJUMB0VI3-xpL0qIZfivNwHKLTQ","122767","pdf","10/23/2018 1:26:41 PM","DIR-TSO-4252","0.03","DIR-TSO-4252 Appendix C Pricing Index"
"DIR-TSO-4252 Appendix D Service Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EQAucW5TAI5Egl73bL5YQucBLOgrwbY49hSeuO2nc_z_qg","225616","pdf","10/23/2018 1:27:55 PM","DIR-TSO-4252","0.04","DIR-TSO-4252 Appendix D Service Agreement"
"DIR-TSO-4252 RFO DIR-TSO-TMP-425","https://dir1.sharepoint.com/:b:/s/Contracts/EZ31inryj1VMlISE00i8lsABs7D8USvdL19GroCGdV_gmQ","3353267","pdf","10/23/2018 1:31:37 PM","DIR-TSO-4252","0.99","DIR-TSO-4252 RFO DIR-TSO-TMP-425"
"DIR-TSO-4232 Services Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EeiZNshSPA9IjJbuBJMgm-oBe18CucPHNVcv1lMufvtC4w","204437","pdf","10/23/2018 2:42:07 PM","DIR-TSO-4232","0","4232 CONTRACT"
"DIR-TSO-4232 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:w:/s/Contracts/EZHzF9hUbPRArVvvHuYGIq8BWyAYhQiW7ULKrPrrOIZCiw","102800","docx","10/23/2018 2:42:59 PM","DIR-TSO-4232","0.01","4232 APP A "
"DIR-TSO-4232 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EV7NgvwQR05BkubpGa9te2EBc0apD7XdaBiQSBBfMpNTUg","606578","pdf","10/23/2018 2:43:42 PM","DIR-TSO-4232","0.02","4232 APP B"
"DIR-TSO-4232 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EXX8XMS-XSZIpSgzf-0Ixv0BU7izPQw_V3nynMp5zfzjpg","158535","pdf","10/23/2018 2:44:35 PM","DIR-TSO-4232","0.03","4232 APP C"
"DIR-TSO-4232 Appendix D Sample Statement of Work","https://dir1.sharepoint.com/:b:/s/Contracts/EYtgJwJXOqtJpY4fUf81hwUBgfC5PoUUc-G5n_Kcg__nYQ","141242","pdf","10/23/2018 2:45:19 PM","DIR-TSO-4232","0.04","4232 APP D"
"DIR-TSO-4232 RFO DIR-TSO-TMP-266","https://dir1.sharepoint.com/:b:/s/Contracts/ERnNGMJ8LkpCi5GzOzfXKz0BwET_u4F__gmGPVAq9QPJVQ","2435541","pdf","10/23/2018 2:46:13 PM","DIR-TSO-4232","99","4232 RFO"
"DIR-TSO-4211 RFO DIR-TSO-TMP-416","https://dir1.sharepoint.com/:b:/s/Contracts/Edn62KWZmlVCilzg2bq79bwBN41JRZTcTXgl9BC9jxgaZQ","2506988","pdf","10/23/2018 2:49:14 PM","DIR-TSO-4211","0.99","DIR-TSO-4211 RFO DIR-TSO-TMP-416"
"DIR-TSO-3885 Amendment  1","https://dir1.sharepoint.com/:b:/s/Contracts/EVUGcLfditFDleVKspE3oiABVBWhi33B5TUfbu2MQub47Q","124641","pdf","10/23/2018 4:32:17 PM","DIR-TSO-3885","1","upload Am 1  3885"
"DIR-TSO-4238 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EUXIOXZSN0JCrZP1lgBIp3ABjmhrbeavYSuimhyw0qmMqw","89291","pdf","10/23/2018 6:09:19 PM","DIR-TSO-4238","0","upload contract 4238"
"DIR-TSO-4238 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EZo3Y9aXuodPvtMBV0mLjqEBSPw3T5zeeedoekJnWPGPGw","373283","pdf","10/23/2018 6:10:21 PM","DIR-TSO-4238","0.01","upload Appx A 4238"
"DIR-TSO-4238 Appendix C Statement of Work","https://dir1.sharepoint.com/:b:/s/Contracts/EYjXN2fDXqZPvrEI4E3N0DMBR-ilSrmWy-9hu1Dj7dOfeQ","4398208","pdf","10/23/2018 6:14:14 PM","DIR-TSO-4238","0.03","upload Appx C  4238"
"DIR-TSO-4238 DBITS RFO DIR-TSO-TMP-253","https://dir1.sharepoint.com/:b:/s/Contracts/EYtQJA7Am1RJpjEjv-vDziQBFnz5X0_dohJX8XACTCtV_g","2217476","pdf","10/23/2018 6:14:54 PM","DIR-TSO-4238","0.99","upload RFO 253 for 4238"
"DIR-TSO-4274 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EXKXPM4OdUFArP5_AYwMKBcBf-qI4vXR4kdSY9dvse7Wog","145823","pdf","10/24/2018 2:29:00 PM","DIR-TSO-4274","0","DIR-TSO-4274 Contract"
"DIR-TSO-4274 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/Ef5KoB4ZNQJBvG74BZO6Cc0BsFQGraq_-Y9_X0_vIZSNIA","331591","pdf","10/24/2018 2:31:58 PM","DIR-TSO-4274","0.01","DIR-TSO-4274 Appendix A Standard Terms and Conditions"
"DIR-TSO-4274 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ETfrRs9XDedJjIXcD4NKEf4BYW7vRg7_KLCwakLnJBoAMQ","637228","pdf","10/24/2018 2:33:07 PM","DIR-TSO-4274","0.02","DIR-TSO-4274 Appendix B HUB Subcontracting Plan"
"DIR-TSO-4274 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EWCRiGn7ElRKtv8VtDonWVABuGub0P7-TZw3AJwYUSaZUQ","86566","pdf","10/24/2018 2:34:02 PM","DIR-TSO-4274","0.03","DIR-TSO-4274 Appendix C Pricing Index"
"DIR-TSO-4274 Appendix D Statement of Work","https://dir1.sharepoint.com/:b:/s/Contracts/EVgn-2aTNrBOgDUjqAJfuBgB1A35Fg1dhmyKgrLHk_4O1Q","257023","pdf","10/24/2018 2:37:21 PM","DIR-TSO-4274","0.04","DIR-TSO-4274 Appendix D Statement of Work"
"DIR-TSO-4274 RFO DIR-TSO-TMP-416","https://dir1.sharepoint.com/:b:/s/Contracts/Ed5X1XTvdoxAkSeshZRXcFwBSev5gS6p654AmAiFiXQfRQ","2502573","pdf","10/24/2018 2:50:10 PM","DIR-TSO-4274","0.99","DIR-TSO-4274 RFO DIR-TSO-TMP-416"
"DIR-TSO-3883 Appendix B HUB Subcontracting Plan (Approved on 10-23-2018)","https://dir1.sharepoint.com/:b:/s/Contracts/EYMm8mp_QIVMudoQOwFyHAEB12Qptmuu9p9KFU28hFXxRA","1251389","pdf","10/24/2018 7:53:09 PM","DIR-TSO-3883","0.02","DIR-TSO-3883 Appendix B HUB Subcontracting Plan (Approved on 10-23-2018)"
"DIR-TSO-4049 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EZItbRO-xU1PhelEQkM5H-cBTbgbRKQ-XZAZMfXV4M_5hg","123025","pdf","10/25/2018 3:44:48 PM","DIR-TSO-4049","1","Amendment 1"
"DIR-TSO-4238 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EQ4kdnncO4hGvzOv729XcOEBHhmzBZ5ltBWeAbz1-W0g_A","1404284","pdf","10/26/2018 4:36:50 PM","DIR-TSO-4238","0.02","upload re-upd Appx B  4238"
"DIR-TSO-3871 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/Ed-MrV0yrD1Emfo-AW5kQk4BA8ERcrRNtZzj1AvohFYtUA","131598","pdf","10/29/2018 2:19:44 PM","DIR-TSO-3871","2","Updating Contract Section 6 Notification per vendors request."
"DIR-TSO-4276  Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EdzJ7-N9icxLlumsVk78wt4Bg8nLztSbK8dSH1YecvxTOQ","169191","pdf","10/29/2018 4:02:59 PM","DIR-TSO-4276","0","DIR-TSO-4276  Contract"
"DIR-TSO-4276  Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EXruq9Q-5OFLsiVAh8qXENcBzNZ29KRZBp81IqSqUzC-8g","375951","pdf","10/29/2018 4:06:18 PM","DIR-TSO-4276","0.01","DIR-TSO-4276  Appendix A Standard Terms and Conditions"
"DIR-TSO-4276  Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ETQgVOGrNs5Fp0Kfg6QI0_QBKo0F-mDIz0RD6Eg-SDcwug","1118926","pdf","10/29/2018 4:07:01 PM","DIR-TSO-4276","0.02","DIR-TSO-4276  Appendix B HUB Subcontracting Plan"
"DIR-TSO-4276  Appendix C Agile and Waterfall SOWs","https://dir1.sharepoint.com/:b:/s/Contracts/ESb_nF1Nyg9DsCXJi-Fav8UBNk8Y9_XP2INC9GW7in4R5Q","283798","pdf","10/29/2018 4:08:29 PM","DIR-TSO-4276","0.03","DIR-TSO-4276  Appendix C Agile and Waterfall SOWs"
"DIR-TSO-4276 RFO DIR-TSO-TMP-253","https://dir1.sharepoint.com/:b:/s/Contracts/EU-fLv9NevVClvcgktGPmGUBIVeNjbHvMCZgAi1DdAqtCg","4817562","pdf","10/29/2018 4:11:59 PM","DIR-TSO-4276","0.99","DIR-TSO-4276 RFO DIR-TSO-TMP-253"
"DIR-TSO-4305 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EeJvcIjbtUVOvUduwXFaOwMBq4RHjvmAUTZrc5hNm-vdSg","181786","pdf","10/30/2018 2:14:26 PM","DIR-TSO-4305","0","DIR-TSO-4305"
"DIR-TSO-4305 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EdOpjkMEYDlJtfBCJpIHzFkBkKLTb_8taajRZqYNSziwig","456324","pdf","10/30/2018 2:15:43 PM","DIR-TSO-4305","0.01","DIR-TSO-4305"
"DIR-TSO-4305 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EUOYoI8rl9lAnMfgUTd4wQsBcIj2zh35yMfbBLchCgjc-w","186236","pdf","10/30/2018 2:16:51 PM","DIR-TSO-4305","0.03","DIR-TSO-4305"
"DIR-TSO-4305 Appendix D SOW Sample","https://dir1.sharepoint.com/:b:/s/Contracts/EcbwPQvYhWNFj6rp-roTAf8BOWhWi0I4H0NORthUsSbJ1g","465615","pdf","10/30/2018 2:17:19 PM","DIR-TSO-4305","0.04","DIR-TSO-4305"
"DIR-TSO-4305 RFO DIR-TSO-TMP-423","https://dir1.sharepoint.com/:b:/s/Contracts/Eb92uD4oTslHi9xoEXeb5xIBYWfcvJBG-9DX8jli8aGyVQ","4756946","pdf","10/30/2018 2:22:40 PM","DIR-TSO-4305","0.99","DIR-TSO-4305"
"DIR-TSO-4281 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EQhfzb9jXoVGrpnbzqtm11gBqD9zDe65yMQypm0wY-_k8Q","147465","pdf","10/31/2018 2:50:49 PM","DIR-TSO-4281","0","DIR-TSO-4281 Contract"
"DIR-TSO-4281 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ERhJesDIFHFMjFGPQG46KpMBQfA03CCnp2gnZHZPmjUKQg","639378","pdf","10/31/2018 2:52:04 PM","DIR-TSO-4281","0.02","DIR-TSO-4281 Appendix B HUB Subcontracting Plan"
"DIR-TSO-4281 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EWO1y6OLLTNDph72vpSZv0YBdfA7AnNtV7AN8JtSkWGqLg","139895","pdf","10/31/2018 2:53:37 PM","DIR-TSO-4281","0.03","DIR-TSO-4281 Appendix C Pricing Index"
"DIR-TSO-4281 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EQKTW7ImqtRLmom1b-64hXwBmk38WiIyO83TuDRbvk298A","331605","pdf","10/31/2018 2:59:34 PM","DIR-TSO-4281","0.01","DIR-TSO-4281 Appendix A Standard Terms and Conditions"
"DIR-TSO-4281 Appendix D Network Kinetix License Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ES4V5E8sZ-FEl0KKkuh2nh0BgPsz9-LxFKPbFunoGBQXig","219544","pdf","10/31/2018 3:06:25 PM","DIR-TSO-4281","0.04","DIR-TSO-4281 Appendix D Network Kinetix License Agreement"
"DIR-TSO-4281 Appendix E ClearBlade License Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EcT-Ei3Z859MlViIWTZtwUABLmsypZAi7nObhoXL4_SkPw","292385","pdf","10/31/2018 3:07:54 PM","DIR-TSO-4281","0.05","DIR-TSO-4281 Appendix E ClearBlade License Agreement"
"DIR-TSO-4281 RFO DIR-TSO-TMP-416","https://dir1.sharepoint.com/:b:/s/Contracts/EfNUblWVl1xAhB2jbAdWk1sBOOx9n1F4wNGZRMqSCYZKDg","2502534","pdf","10/31/2018 5:01:16 PM","DIR-TSO-4281","0.99","DIR-TSO-4281 RFO DIR-TSO-TMP-416"
"DIR-TSO-4221 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EbQz5pCnI_dDoryL31WhgDIBP5q6knN67IztxluEcOHbIQ","265499","pdf","10/31/2018 5:46:46 PM","DIR-TSO-4221","0","DIR-TSO-4221 Contract"
"DIR-TSO-4221 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EbPWAjFFLeJOtyogj-do3ScBPZrwecq5KD9M5mCqlHCpLA","66001","pdf","10/31/2018 6:04:56 PM","DIR-TSO-4221","0.03","DIR-TSO-4221 Appendix C Pricing Index Corrected"
"DIR-TSO-4221 Appendix D Sample Statement of Work","https://dir1.sharepoint.com/:w:/s/Contracts/EaTbsl168HNFgjlO15KXK84BFh6LDrZ3Ii-iu1kVVeEV7A","65922","docx","10/31/2018 6:09:34 PM","DIR-TSO-4221","0.04","DIR-TSO-4221 Appendix D Sample Statement of Work"
"DIR-TSO-4221 Appendix E Service Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EdmqUDlCf95FlmsCRl8CZ0QBXl5uxuOyvHl5WR7A4d5Enw","202386","pdf","10/31/2018 6:10:49 PM","DIR-TSO-4221","0.05","DIR-TSO-4221 Appendix E Service Agreement"
"DIR-TSO-4221 Appendix F  Nondisclosure Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EdKA9SJ2ZM9PrdGf_nlnqQQBsDwybEGWlVGS-n4atuYwLw","99939","pdf","10/31/2018 6:12:04 PM","DIR-TSO-4221","0.06","DIR-TSO-4221 Appendix F  Nondisclosure Agreement"
"DIR-TSO-4221 Appendix G AWS GovCloud","https://dir1.sharepoint.com/:b:/s/Contracts/ESCLY_maSQJEn0Bg_HebexABoEM2hrB7TKLryHjl_OWfFQ","168866","pdf","10/31/2018 6:13:12 PM","DIR-TSO-4221","0.07","DIR-TSO-4221 Appendix G AWS GovCloud"
"DIR-TSO-4221 RFO DIR-TSO-TMP-266","https://dir1.sharepoint.com/:b:/s/Contracts/EVhvdT5ty7VHjcdg7olKnjwBhkkI-9GJBYec9lBRzfxVSw","2435541","pdf","10/31/2018 6:14:22 PM","DIR-TSO-4221","0.99","DIR-TSO-4221 RFO DIR-TSO-TMP-266"
"DIR-TSO-4221 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EZ-Bb9es0SVKtwd7f1efjOwBGC5IXtueE4bHIkZ6ApIS9g","1174380","pdf","10/31/2018 6:17:22 PM","DIR-TSO-4221","0.02","DIR-TSO-4221 HUB Subcontracting Plan "
"DIR-TSO-3828 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/ES9fmN0KTyFHnMREkongA_YBZu01sJ09e_qDXs7cYWZuFQ","107675","pdf","10/31/2018 7:07:41 PM","DIR-TSO-3828","2","DIR-TSO-3828 Amendment 2"
"DIR-TSO-3580 Appendix A Standard Terms and Conditions For Wireless Telecom Products and Related Services (Per Amendment 2)","https://dir1.sharepoint.com/:b:/s/Contracts/EVBP9O_2OMlAutCNvEQrV1gBaE0djyiSJr6nJxefQM8K5g","455906","pdf","11/5/2018 7:01:12 PM","DIR-TSO-3580","0.2","DIR-TSO-3580 Appendix A Standard Terms and Conditions For Wireless Telecom Products and Related Services (Per Amendment 2), Gardline Comms, Inc. dba G-Comm"
"DIR-TSO-3580 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EXSiMtb25pdNilj_clKn-34BOVY6CgxAR8k-jTGBeglt0Q","129395","pdf","11/5/2018 7:05:59 PM","DIR-TSO-3580","1.5","DIR-TSO-3580 Amendment 2 extends the term of the contract for 2 years through 09/22/2020, updates DIR contact information in the contract; and replaces the Appendix A with the Appendix A dated 1/24/18, Gardline Comms, Inc. dba G-Comm"
"DIR-TSO-4101 Amendment  1","https://dir1.sharepoint.com/:b:/s/Contracts/EbkIX5IpYvpGqUM9Sp2mCC4Bpn0w0R1SXLebx479THhJog","117799","pdf","11/5/2018 8:59:01 PM","DIR-TSO-4101","1","AMD 1"
"DIR-TSO-4286 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EUD0N9oR_qZJkTTGlb_oDQQBZSh8eaRdqh3aBnOQXQrDbQ","188224","pdf","11/5/2018 9:20:35 PM","DIR-TSO-4286","0","DIR-TSO-4286 Contract "
"DIR-TSO-4286 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/ETKHmUrCpyNPvkwZFPiS6bABrALwk84IPkrKIiy0NlftPg","331642","pdf","11/5/2018 9:22:36 PM","DIR-TSO-4286","0.01","DIR-TSO-4286 Appendix A Standard Terms and Conditions"
"DIR-TSO-4286 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EfEcTM7QgzBBr-5cXArfrcUBPXN79cXMOkM36vfDEAM9Iw","62138","pdf","11/5/2018 9:27:15 PM","DIR-TSO-4286","0.03","DIR-TSO-4286 Appendix C Pricing Index"
