"Title","Redirect URL","File Size","Type","Created","Contract Number","Contract Order","Document Summary"
"DIR Hardware Bulk Purchase FY20 - Hyland Software","https://dir1.sharepoint.com/:b:/s/Contracts/Efld5wczRKJGu1Xd4HOSnkYBZuDhLE-a6DunpBOE8TeZTQ","162292","pdf","5/18/2020 7:45:05 PM","DIR-TSO-4378","99","DIR Bulk Purchase Initiative #BP2020-023 - Hyland Software, Inc. "
"DIR-ESS-MSI-407 Amendment 6","https://dir1.sharepoint.com/:b:/s/Contracts/Eeqp4wzgfSdLqNPYUKofSzgBMmiYMcO-lv9cVYxjg0L_6Q","99478","pdf","5/18/2020 8:12:20 PM","DIR-ESS-MSI-407","99","Amendment 6"
"DIR-ESS-MSI-407 - Exhibit 1.1 Definitions updated in Amend 6","https://dir1.sharepoint.com/:b:/s/Contracts/ETrROQKv78VGoCYqzlMYMY8BnnK6rhiZXwqjteujsLVrzg","494941","pdf","5/18/2020 8:14:58 PM","DIR-ESS-MSI-407","4.01","Exhibit 1.1 Definitions updated in Amend 6"
"DIR-ESS-MSI-407 - Exhibit 3.0 Performance Model updated in Amend 6","https://dir1.sharepoint.com/:b:/s/Contracts/ERHYyWWcb_NLj7VY2Wces4EBx7YTC6ea1XLRr3POPVZcOg","310636","pdf","5/18/2020 8:20:16 PM","DIR-ESS-MSI-407","15.1","Exhibit 3.0 Performance Model updated in Amend 6"
"DIR-ESS-MSI-407 - Exhibit 3.6 Operating Agreements updated in Amend 6","https://dir1.sharepoint.com/:b:/s/Contracts/EY2E-gcHaX9FqCZAOF44t9QByDeOQNj6b8p1S7z8YYA8ew","95615","pdf","5/18/2020 8:29:31 PM","DIR-ESS-MSI-407","29.1","Exhibit 3.6 Operating Agreements updated in Amend 6"
"DIR-ESS-MSI-407 - Exhibit 4.0 Business Model updated in Amend 6","https://dir1.sharepoint.com/:b:/s/Contracts/ESTX897T515Cl673L1vc_rABWC4VJGB3fWjGowPgSQNdwQ","238896","pdf","5/18/2020 8:30:50 PM","DIR-ESS-MSI-407","34.1","Exhibit 4.0 Business Model updated in Amend 6"
"DIR-TEX-AN-NG-CTSA-004 Exhibit I - HUB Subcontracting Plan (11-26-19)","https://dir1.sharepoint.com/:b:/s/Contracts/EXbiMVRBGFNMiymyVQXYCAQBRVVlV352X-SlOPjI9C_tEg","1335737","pdf","5/21/2020 3:33:44 PM","DIR-TEX-AN-NG-CTSA-004","17.1","DIR-TEX-AN-NG-CTSA-004 Exhibit I - HUB Subcontracting Plan (11-26-19)"
"DIR-TSO-3432 Appendix C Update (per EAU 10 effective May 2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EdlJ9r2pkzpGvzPQgRg5VbMBBVSGYmlQUs61CBD_5v5hEQ","443824","pdf","5/26/2020 6:23:34 PM","DIR-TSO-3432","4.4","DIR-TSO-3432 Appendix C Update (per EAU 10 effective May 2020)"
"DIR-TSO-4231 Appendix B HUB Subcontracting Plan (Approved 4-29-2020)","https://dir1.sharepoint.com/:b:/s/Contracts/ESlMdOP709xOuNWLPdbCnFUBo2mzo_LWkUxksmQAKyS6cQ","808999","pdf","5/26/2020 8:43:07 PM","DIR-TSO-4231","0.02","Updated HSP"
"DIR-TEX-AN-NG-CTSA-010 Plan F-2 Capacity Mgmt (03.31.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EVKxm1b5pIlMvuvxymyArWUBKvRqbmidJAknU24ZyN9w4w","122509","pdf","5/27/2020 4:32:39 PM","DIR-TEX-AN-NG-CTSA-010","4.1","DIR-TEX-AN-NG-CTSA-010 Plan F-2 Capacity Mgmt (03.31.2020); Verizon Business Network Services"
"DIR-TEX-AN-NG-CTSA-010 Plan F-3 BC Disaster Recovery (04.03.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EXYYw93aOY1JkWbZp6GEEZwBnMHjSgaAHQHVrqxneg4ljw","188966","pdf","5/27/2020 4:33:28 PM","DIR-TEX-AN-NG-CTSA-010","5.1","DIR-TEX-AN-NG-CTSA-010 Plan F-3 BC Disaster Recovery (04.03.2020); Verizon Business Network Services"
"DIR-TEX-AN-NG-CTSA-010 Plan F-8 Marketing (04.16.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EQ7CJeGXIkdFmEE3crOyB8YBjgA-g55jgv26O5elaRSPZQ","151901","pdf","5/27/2020 4:34:21 PM","DIR-TEX-AN-NG-CTSA-010","6.1","DIR-TEX-AN-NG-CTSA-010 Plan F-8 Marketing (04.16.2020); Verizon Business Network Services"
"DIR-TEX-AN-NG-CTSA-010 Plan F-9 Ongoing Service Delivery Mgmt (04.15.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/Ee4pul6PriBGs7cKrIO80bEBZDJcvLYlwi3lVerC694mxA","668488","pdf","5/27/2020 4:35:07 PM","DIR-TEX-AN-NG-CTSA-010","7.1","DIR-TEX-AN-NG-CTSA-010 Plan F-9 Ongoing Service Delivery Mgmt (04.15.2020); Verizon Business Network Services"
"DIR-TEX-AN-NG-CTSA-010 Plan F-11 Order Process (03.31.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EaTIjng53eBKkh9oCD-csQIBcgdLp-3pciTm9tfnzFWXUg","627526","pdf","5/27/2020 4:36:26 PM","DIR-TEX-AN-NG-CTSA-010","8.1","DIR-TEX-AN-NG-CTSA-010 Plan F-11 Order Process (03.31.2020); Verizon Business Network Services"
"DIR-TEX-AN-NG-CTSA-010 Plan F-17 Help Desk Mgmt (04.03.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/Eacv9CKCcy5Hqgw3bk6wF-ABq5raUk9eVEtM8UJfrnEojA","277862","pdf","5/27/2020 4:37:45 PM","DIR-TEX-AN-NG-CTSA-010","10.1","DIR-TEX-AN-NG-CTSA-010 Plan F-17 Help Desk Mgmt (04.03.2020); Verizon Business Network Services"
"DIR-TEX-AN-NG-CTSA-010 Plan F-13 Change Mgmt (04.09.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EYcTyQOcYedHj2GbV_E-g8QBGD-t496w1e37EK2JTy9zqg","222576","pdf","5/27/2020 4:39:28 PM","DIR-TEX-AN-NG-CTSA-010","9.1","DIR-TEX-AN-NG-CTSA-010 Plan F-13 Change Mgmt (04.09.2020); Verizon Business Network Services"
"DIR-TEX-AN-NG-CTSA-010 Plan F-18 Billing (04.13.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EfrvMriWQMJKmOpOuLJ-LqEBrNosSIh6fLUTraFBcNtBrQ","233254","pdf","5/27/2020 4:44:22 PM","DIR-TEX-AN-NG-CTSA-010","11.1","DIR-TEX-AN-NG-CTSA-010 Plan F-18 Billing (04.13.2020); Verizon Business Network Services"
"DIR-TEX-AN-NG-CTSA-010 Plan F-20 Ongoing Program Mgmt (04.16.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EQ0lbMEF0bBOmywX-MBpRdUBG18ElFV_t3twK6LE6KWeWQ","282392","pdf","5/27/2020 4:45:20 PM","DIR-TEX-AN-NG-CTSA-010","12.1","DIR-TEX-AN-NG-CTSA-010 Plan F-20 Ongoing Program Mgmt (04.16.2020); Verizon Business Network Services"
"DIR-CPO-4479 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ES3is6MO5RBBtyihvX6fSq4BW8e8DUufxQKcjj5Q3ew9xA","184240","pdf","5/27/2020 7:05:08 PM","DIR-CPO-4479","0","New Contract "
"DIR-CPO-4479 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/ESyYL987n9FEnZgkDewH8OwBWWNHGFfVo2Oo4csHcXm80A","1385585","pdf","5/27/2020 7:06:20 PM","DIR-CPO-4479","0.01","Append A "
"DIR-CPO-4479 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EfPerxN_iKpGi7IxYPjZZzEBSaA0VfQHwNSDAT7JmXkeEg","1210778","pdf","5/27/2020 7:07:05 PM","DIR-CPO-4479","0.02","Append B "
"RFO DIR-TSO-TMP-424","https://dir1.sharepoint.com/:b:/s/Contracts/EfVAr1e_wc5MpOHkqfy2sAkBJ6d429P4gH2sEbVd5EqD1g","2210476","pdf","5/27/2020 7:14:18 PM","DIR-CPO-4479","0.99","RFO"
"DIR-PAS-0001-SOWEF_Amend_No_4_Symbio","https://dir1.sharepoint.com/:b:/s/Contracts/EfvtOOznbvZFqPzGSPxH6QIBuIVU7gyJuA-WP_KdhOjpUQ","425656","pdf","6/1/2020 7:21:09 PM","DIR-PAS-0001-SOWEF","5","Amendment No. 4 - DIR-PAS-0001-SOWEF"
"DIR-CPO-4426 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ETV-xeACg-RLvn4m9Udgv8IBvP75ddw6egp39v_ySRm5Hg","16671561","pdf","6/2/2020 3:23:35 PM","DIR-CPO-4426","0.02","Replacing incorrect document "
"DIR-TEX-AN-NG-CTSA-010 Plan D-1 SLA (04.03.2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EeChmdMWuJpAq-5PT7gKoAYBv_9F0WuSxVE21XMVMMGEfg","394060","pdf","6/2/2020 8:05:03 PM","DIR-TEX-AN-NG-CTSA-010","3.1","DIR-TEX-AN-NG-CTSA-010 Plan D-1 SLA (04.03.2020) Verizon Business Network Services"
"DIR-TSO-3447 Amendment 5","https://dir1.sharepoint.com/:b:/s/Contracts/EQp9dtAwPj5FmCOBKkqYficBm3x9jYN9Atv4EYeVHw2S4A","231844","pdf","6/3/2020 1:20:04 PM","DIR-TSO-3447","4.5","DIR-TSO-3447 Amendment 5"
"DIR-TSO-4256 Appendix C Pricing Index (per EAU 1)","https://dir1.sharepoint.com/:b:/s/Contracts/EZ08v_rewXROhYIatXoB28sBEiaTbwPBHbNP5u1FHUjFmQ","255978","pdf","6/5/2020 3:42:06 PM","DIR-TSO-4256","0.05","DIR-TSO-4256 Appendix C Pricing Index (per EAU 1)."
"DIR-MF-MSA-439 Master Services Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EafWEbZrrgxLrcfYQSLO8ckBkXvHG2wJvsvC-LXsiN82GA","683077","pdf","6/9/2020 3:17:11 PM","DIR-MF-MSA-439","2","Master Services Agreement"
"DIR-MF-MSA-439 Attachment 1 Form of Non-Disclosure","https://dir1.sharepoint.com/:b:/s/Contracts/EeXfqYrG6cNDnU2MGnPybLIBRlI12DycEYnRkU0KVbz1hg","162366","pdf","6/9/2020 3:22:52 PM","DIR-MF-MSA-439","4","Attachment 1 Form of Non-Disclosure"
"DIR-MF-MSA-439 Attachment 2 Insurance and Risk of Loss","https://dir1.sharepoint.com/:b:/s/Contracts/Eao8RQ5ZM6VMluuTGtlum8ABorKH30R4q-qmZtjg9DpsCg","166505","pdf","6/9/2020 3:24:51 PM","DIR-MF-MSA-439","6","Attachment 2 Insurance and Risk of Loss"
"DIR-MF-MSA-439 Attachment 3 Form of Source Code Escrow","https://dir1.sharepoint.com/:b:/s/Contracts/EabVf2bZxllEgR_9cX-K_B4BUmiIHsQVfxbYMgEPCGYwCQ","187506","pdf","6/9/2020 3:29:54 PM","DIR-MF-MSA-439","8","Attachment 3 Form of Source Code Escrow"
"DIR-MF-MSA-439 Attachment 4 Form of Parent Guaranty","https://dir1.sharepoint.com/:b:/s/Contracts/EbvbOv54FKRDorLgBbXjKXEBdLyeWzz9QHFGomvthyCmyQ","148596","pdf","6/9/2020 3:31:21 PM","DIR-MF-MSA-439","10","Attachment 4 Form of Parent Guaranty"
"DIR-MF-MSA-439 Exhibit 1 Statement of Work","https://dir1.sharepoint.com/:b:/s/Contracts/EZHpzGOAp-NCkLT-dh-fgkcBhqjtsXKeuZZM_P2e9315jw","2052631","pdf","6/9/2020 3:33:16 PM","DIR-MF-MSA-439","12","Exhibit 1 Statement of Work"
"DIR-MF-MSA-439 Attachment 1.4 SMM Content and Organization","https://dir1.sharepoint.com/:b:/s/Contracts/EXkYJOTwPXBFpDJscz550d4BYc01ZMsm5EriYSUWoiNeyw","236449","pdf","6/9/2020 3:40:56 PM","DIR-MF-MSA-439","20","Attachment 1.4 SMM Content and Organization"
"DIR-MF-MSA-439 Attachment 1.5  Key Personnel","https://dir1.sharepoint.com/:b:/s/Contracts/Eca4SynxvJZLmw8C5JsVYP4BjdHN-E4NoUiRkVgPOMtyIg","294414","pdf","6/9/2020 3:42:49 PM","DIR-MF-MSA-439","22","Attachment 1.5  Key Personnel"
"DIR-MF-MSA-439 Attachment 2.1 Pricing and Volumes","https://dir1.sharepoint.com/:b:/s/Contracts/EUm6Plx1wJtGu00f9jY3AJABLj3JhGiDRpiWH70d1_u75g","373830","pdf","6/9/2020 3:50:54 PM","DIR-MF-MSA-439","26","Attachment 2.1 Pricing and Volumes "
"DIR-MF-MSA-439  Attachment 2.2  Financial Responsibility Matrix","https://dir1.sharepoint.com/:b:/s/Contracts/EX9pJ5EucqtLlYBa1h6eFpsBto1F6QbYFA_DuOdACv1QVQ","173967","pdf","6/9/2020 3:52:36 PM","DIR-MF-MSA-439","28","Attachment 2.2  Financial Responsibility Matrix"
"DIR-CPO-4429 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EWZwtDbt0QhIpP3QjcMnICkBRoStHPXQsJfkifRBIE-2iw","548962","pdf","6/9/2020 4:42:26 PM","DIR-CPO-4429","0.01","DIR-CPO-4429 Appendix A Standard Terms and Conditions"
"DIR-CPO-4429 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EZHm7axvXYZFsS2LaX3U4awBXW9QbFNQDUReWy6F3ylvaw","821139","pdf","6/9/2020 4:43:33 PM","DIR-CPO-4429","0.02","DIR-CPO-4429 Appendix B HUB Subcontracting Plan"
"DIR-CPO-4429 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/Edtz-zNTRZFPrjORc4uSzEMBjMFBw-5Sy5FpZB0NRf08ww","135877","pdf","6/9/2020 4:44:21 PM","DIR-CPO-4429","0.03","DIR-CPO-4429 Appendix C Pricing Index"
"DIR-CPO-4429 RFO DIR-TSO-TMP-416","https://dir1.sharepoint.com/:b:/s/Contracts/EcDkeon4jQhCoOJyiI9f4vUBj-iBT9FBif_OH8lwRfA6ng","2502534","pdf","6/9/2020 4:45:49 PM","DIR-CPO-4429","0.99","DIR-CPO-4429 RFO DIR-TSO-TMP-416"
"DIR-CPO-4429 Appendix D Meridian Software as a Service Subscription Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EelfgHlS9o9EmuD0GGPUftoB-Ri39DCXSQEI1SLiRMFxZg","335353","pdf","6/9/2020 5:06:14 PM","DIR-CPO-4429","0.04","DIR-CPO-4429 Appendix D Meridian Software as a Service Subscription Agreement"
"DIR-CPO-4429 Appendix E SimpliGov Technical Support Service Guidelines","https://dir1.sharepoint.com/:b:/s/Contracts/EcnnSK2U51ZNkwI2lTiQaJ0Bvb2O3OHYF8vt9H8PAvt4_w","205761","pdf","6/9/2020 5:07:12 PM","DIR-CPO-4429","0.05","DIR-CPO-4429 Appendix E SimpliGov Technical Support Service Guidelines"
"DIR-CPO-4429 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ERhXz33f6txCp03C2wRUc1oBa-uXWOSFVapQEIB2xhC4OA","223461","pdf","6/9/2020 5:08:09 PM","DIR-CPO-4429","0","DIR-CPO-4429 Contract"
"DIR-ESS-TGOV-PMNT-254 Exhibit 3.1 Service Level Matrix Updated per CCR-397","https://dir1.sharepoint.com/:b:/s/Contracts/EWCKZ-_ZoFRHiucCgZNsBpEB10WqKgC8v7D1_lCKN_rrhQ","187050","pdf","6/11/2020 8:55:28 PM","DIR-ESS-TGOV-PMNT-254","0.09","DIR-ESS-TGOV-PMNT-254 Exhibit 3.1 Service Level Matrix Updated per CCR-397"
"DIR-TSO-4330 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EfFAALUVX4pIu6Izpykcx3YBTK-YUo8vb1ebDWupljNaMw","138256","pdf","6/12/2020 2:57:12 PM","DIR-TSO-4330","2","Updates Appendix C, Pricing Index"
"DIR-TSO-4021 Appendix C Pricing Index (per Amendment 2)","https://dir1.sharepoint.com/:b:/s/Contracts/EW6IYEaE8cdOonnfQ7DxkngBDSZNMTN1vzTgPzmx7Vl-Aw","26776","pdf","6/12/2020 3:24:21 PM","DIR-TSO-4021","0.03","DIR-TSO-4021 Appendix C Pricing Index (per Amendment 2) Alpha Omega Wireless, Inc.  (revise discounts on 3 branded items)"
"DIR-TSO-4021 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EU0pR4JWnC1Jt1aTGz5D6zUBg2hFAomtVh2JrbkZ_r7iRg","305256","pdf","6/12/2020 3:26:12 PM","DIR-TSO-4021","2","DIR-TSO-4021 Amendment 2 Alpha Omega Wireless, Inc. (update Appendix C Pricing)"
"DIR-CPO-4493 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EYtgaEaPzU5HmZnX2kgVoWwB45rFfGbvNWtLRre4onrYKg","801555","pdf","6/12/2020 7:13:22 PM","DIR-CPO-4493","0","Contract"
"DIR-CPO-4493 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EQi_A4p0gktHlc7VGSHjMEQB4DiNn3rl0LYSd51xeT3xsA","548962","pdf","6/12/2020 7:14:04 PM","DIR-CPO-4493","0.01","Appendix A Standard Terms and Conditions"
"DIR-CPO-4493 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EXeVEsmXv_VGhC3Hwqgb-dIBEn-cg_utgXW85noQd0b_uw","1468844","pdf","6/12/2020 7:14:55 PM","DIR-CPO-4493","0.02","Appendix B HUB Subcontracting Plan"
"DIR-CPO-4493 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/Ebarmcr1xqNBn3TSd1ACXLQBT9D4fBu5oPa_6FidSaWSrA","430732","pdf","6/12/2020 7:15:42 PM","DIR-CPO-4493","0.03","Appendix C Pricing Index"
"DIR-CPO-4493 Appendix D License, Service, and Data Security Agreements","https://dir1.sharepoint.com/:b:/s/Contracts/ESHJm4YvCkxAkxYQjtztVlEB14pFZhKMCjRXs7KAdJpqzQ","969063","pdf","6/12/2020 7:16:21 PM","DIR-CPO-4493","0.04","Appendix D License, Service, and Data Security Agreements"
"DIR-CPO-4493 RFO DIR-TSO-TMP-424","https://dir1.sharepoint.com/:b:/s/Contracts/Ea5qef58bXNKgnQpuRbO7GEB_T-gZDPh-OjrI-8JFjEOtg","920506","pdf","6/12/2020 7:20:14 PM","DIR-CPO-4493","0.99","RFO DIR-TSO-TMP-424"
"DIR-CPO-4491 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EedS9J0QHwFConYbjtdZYTgBJbku2HSZxb4JsUGZ6PsGKA","548962","pdf","6/15/2020 1:27:40 PM","DIR-CPO-4491","0.01","DIR-CPO-4491 Appendix A Standard Terms and Conditions"
"DIR-CPO-4491 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EaJn54NO0iVNnqNqU0c8SvsBTcZr0gsDR6-8scpgkdGYkw","1277285","pdf","6/15/2020 1:29:11 PM","DIR-CPO-4491","0.02","DIR-CPO-4491 Appendix B HUB Subcontracting Plan"
"DIR-CPO-4491 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EWzb6D4An5dMsGoTXqzfesQB47eiZOmyAIfOpwL2J10TDA","420129","pdf","6/15/2020 1:31:06 PM","DIR-CPO-4491","0.03","DIR-CPO-4491 Appendix C Pricing Index"
"DIR-CPO-4491 Appendix E On Premises Software Support Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ESYSrbxCvnFDlnfQ09lrlu8B3Mb83V6m3-0L2aGknY16tg","488123","pdf","6/15/2020 1:35:08 PM","DIR-CPO-4491","0.05","DIR-CPO-4491 Appendix E On Premises Software Support Agreement"
"DIR-CPO-4491 Appendix F Subscription License and Services Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/Ef53aCrkQK1AnO4LOSVwppIBxfuv8NpreHRqJt6UTaRfnQ","954082","pdf","6/15/2020 1:36:19 PM","DIR-CPO-4491","0.06","DIR-CPO-4491 Appendix F Subscription License and Services Agreement"
"DIR-CPO-4467 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ESRTvYFwCNlNtPqlQyP81IkBw6SoJHZ2lex87VGrvICqsg","803790","pdf","6/15/2020 5:46:18 PM","DIR-CPO-4467","0","DIR-CPO-4467 Contract"
"DIR-CPO-4467 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/Ea9vSTUqhgBNlr97jHS6o6QBfiiKf9pA2GPTfakO6PaTvg","1223649","pdf","6/15/2020 5:48:16 PM","DIR-CPO-4467","0.01","DIR-CPO-4467 Appendix A Standard Terms and Conditions"
"DIR-CPO-4467 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EXx9mBlhO2hCvumkYGXuDRAB2hq8a2haJxyKaStNvr6syA","1351650","pdf","6/15/2020 5:49:51 PM","DIR-CPO-4467","0.02","DIR-CPO-4467 Appendix B HUB Subcontracting Plan"
"DIR-CPO-4467 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EdmtH_ucAPFJsX3IkZeTtZMBcpVbhDUzVdVaHLvfSzcKpw","428911","pdf","6/15/2020 5:50:38 PM","DIR-CPO-4467","0.03","DIR-CPO-4467 Appendix C Pricing Index"
"DIR-CPO-4467 Appendix D Software License Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EST1tnU3c3FNliLSRjWpZrYB81bPLI5Wli6Z8A6cfXxlfg","582327","pdf","6/15/2020 5:51:48 PM","DIR-CPO-4467","0.04","DIR-CPO-4467 Appendix D Software License Agreement"
"DIR-CPO-4467 Appendix E Service Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/Eed-YeoLyjJLlSkXEBtAfukBAbmIQ5S_WUbCQuphBZJkUQ","188070","pdf","6/15/2020 5:52:40 PM","DIR-CPO-4467","0.05","DIR-CPO-4467 Appendix E Service Agreement"
"DIR-CPO-4467 Appendix F One Time License Rider Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EQL-gPXvJl5JqK6X0WDzItcBgJ8Qz1rnR8E-SSYpT9upDQ","397791","pdf","6/15/2020 5:53:33 PM","DIR-CPO-4467","0.06","DIR-CPO-4467 Appendix F One Time License Rider Agreement"
"DIR-TSO-4236 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EcKoknMVDL5Fp3gl6WyT9CQBy812uAggXLz4alTCEBxWJA","577347","pdf","6/16/2020 2:15:54 PM","DIR-TSO-4236","1","DIR-TSO-4236 Amendment 1"
"DIR-TSO-4236 Appendix A Standard Terms and Conditions (per Amendment 1)","https://dir1.sharepoint.com/:b:/s/Contracts/EXp7ZPD7z1FMh4Ln_v97LLQBoV1IHGbi7H9IAU8mCsXCCQ","548962","pdf","6/16/2020 2:16:34 PM","DIR-TSO-4236","0.01","DIR-TSO-4236 Appendix A Standard Terms and Conditions (per Amendment 1)"
"DIR-TSO-4236 Appendix C Pricing Index (per Amendment 1)","https://dir1.sharepoint.com/:b:/s/Contracts/EYr0dFHFI4FBpGj6I-nwTgAB-6z5j-FUQJYcctKtKb8M0A","443227","pdf","6/16/2020 2:17:20 PM","DIR-TSO-4236","0.03","DIR-TSO-4236 Appendix C Pricing Index (per Amendment 1)"
"DIR-CPO-4467 for DIR-TSO-TMP-416","https://dir1.sharepoint.com/:b:/s/Contracts/Ea3ZP-OukFVBsX5pBTuJgY4Bq2v_PmQEspsbz5a91bDmaw","2506988","pdf","6/16/2020 2:27:38 PM","DIR-CPO-4467","0.99","DIR-CPO-4467 for DIR-TSO-TMP-416"
"DIR-CPO-4491 for DIR-TSO-TMP-416","https://dir1.sharepoint.com/:b:/s/Contracts/EeR3lC70CBBCqsPi5hosZHEBNwZvwwG8Ex8H1SskyQvM9A","2506988","pdf","6/16/2020 2:29:35 PM","DIR-CPO-4491","0.99","DIR-CPO-4491 for DIR-TSO-TMP-416"
"DIR-TSO-3434 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/Ee9RMYkWscBIkmZmbgD-wioBGVXu0mHhDZ321m2tAH-xbw","225901","pdf","6/18/2020 6:56:45 PM","DIR-TSO-3434","6.2","DIR-TSO-3434 Amendment 3"
"DIR-TSS-MSA-435 Attachment 1.3 Service Level Definitions and Performance Analytics updated in CCR 398","https://dir1.sharepoint.com/:b:/s/Contracts/Ef7WFtqHRgRLs_8uqBnndVkB2ggYYMWn7JzGGBiyemO-Vg","417358","pdf","6/18/2020 8:09:11 PM","DIR-TSS-MSA-435","7.001","Attachment 1.3 Service Level Definitions and Performance Analytics updated in CCR 398"
"DIR-CPO-4405 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/Ebtv9mUwCXtDnuF8JwvGyP8B3P7b_DP4yw4LN4Hnuw36Cg","175319","pdf","6/18/2020 11:46:14 PM","DIR-CPO-4405","1","DIR-CPO-4405 Amendment 1"
"DIR-CPO-4491 Appendix D On Premises Software License Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EUtxGmBTZFtMtVyy9w7YVnkBvIYUSaqrvzliqOm568ip1Q","448108","pdf","6/22/2020 12:17:44 PM","DIR-CPO-4491","0.04","DIR-CPO-4491 Appendix D On Premises Software License Agreement  "
"DIR-CPO-4491 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EZeECREOJ5ZPiSjZJPnB6J0BHVfyDgav6cB7jsBtLFUVIQ","736610","pdf","6/22/2020 12:21:58 PM","DIR-CPO-4491","0","DIR-CPO-4491 Contract"
"DIR-TSO-3789 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EVwUpVcGzqNHlDzWxvP8J44BMTJ6e1D8tpg_OjGw_6mQFA","170288","pdf","6/24/2020 8:28:09 PM","DIR-TSO-3789","2","Amendment 2"
"DIR-TSO-3789 Appendix C Pricing Index (per Amendment 2)","https://dir1.sharepoint.com/:b:/s/Contracts/ER754cO7KftEjR9dGWxguhIBiK1ShYfCFzkFZDWmbOuqOA","68839","pdf","6/24/2020 8:30:02 PM","DIR-TSO-3789","0.03","Appendix C"
"DIR-TSO-4108 Appendix B HUB Subcontracting Plan (Approved on 6-25-2020)","https://dir1.sharepoint.com/:b:/s/Contracts/EWNLtSVcpGpPg12x7iTtW_QBGRsoiSwKr3jYiAdxFsg6bA","1230519","pdf","6/26/2020 2:20:48 PM","DIR-TSO-4108","0.02","DIR-TSO-4108 Appendix B HUB Subcontracting Plan (Approved on 6-25-2020)"
"DIR-TSO-4187 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EXPV7N8Ab-pJt_BQnda9nOcBRHleohI8fwz0u9fVw3S9qA","149657","pdf","6/29/2020 3:07:27 PM","DIR-TSO-4187","1","DIR-TSO-4187 Amendment 1"
"DIR-TSO-4187 Appendix A Standard Terms and Conditions (per Amendment 1)","https://dir1.sharepoint.com/:b:/s/Contracts/EanLro2HwJ1MqLFix6LnOR0BonQGTvtUDu7YNQiIbVW7Uw","548962","pdf","6/29/2020 3:08:13 PM","DIR-TSO-4187","0.01","DIR-TSO-4187 Appendix A Standard Terms and Conditions (per Amendment 1)"
"DIR-TSO-4187 Appendix C Pricing Index (per Amendment 1)","https://dir1.sharepoint.com/:b:/s/Contracts/EdZPNzpqqdJIqIyLTcz0XQkBKrqsWdKpcaVPGnSx1Kbghw","131045","pdf","6/29/2020 3:09:02 PM","DIR-TSO-4187","0.03","DIR-TSO-4187 Appendix C Pricing Index (per Amendment 1)"
