"Id","Name"
"a0770000001UDkvAAG","DIR-VPC-02-013"
"a0770000001UDkwAAG","DIR-SDD-574"
"a0770000001UDkxAAG","1627763"
"a0770000001UDkyAAG","DIR-SDD-192"
"a0770000001UDkzAAG","DIR-SDD-539"
"a0770000001UDl0AAG","2000390"
"a0770000001UDl1AAG","DIR-SVC-03-219"
"a0770000001UDl2AAG","DIR-SDD-214"
"a0770000001UDuQAAW","DIR-SDD-237"
"a0770000001UDuRAAW","DIR-SDD-241"
"a0770000001UDuSAAW","DIR-TC-02-010"
"a0770000001UDuTAAW","DIR-SDD-513"
"a0770000001UDuUAAW","DIR-SDD-293"
"a0770000001UDuVAAW","DIR-VPC-03-021A"
"a0770000001UDuWAAW","DIR-SDD-491"
"a0770000001UDuXAAW","DIR-SC-02-011"
"a0770000001UDuYAAW","DIR-VPC-03-030"
"a0770000001UDuZAAW","DIR-SDD-541"
"a0770000001UDuaAAG","DIR-BUSOP-135"
"a0770000001UDubAAG","DIR-TC-02-011"
"a0770000001UDucAAG","DIR-BUSOP-004"
"a0770000001UDudAAG","DIR-SDD-251"
"a0770000001UDueAAG","DIR-SDD-522"
"a0770000001UDufAAG","DIR-VPC-02-030"
"a0770000001UDugAAG","DIR-SDD-275"
"a0770000001UDuhAAG","DIR-VPC-03-031"
"a0770000001UDuiAAG","DIR-VPC-03-004"
"a0770000001UDujAAG","DIR-SDD-492"
"a0770000001UDukAAG","DIR-SDD-276"
"a0770000001UDulAAG","DIR-BUSOP-134"
"a0770000001UDumAAG","DIR-SDD-071"
"a0770000001UDunAAG","DIR-TC-02-009"
"a0770000001UDuoAAG","DIR-VPC-02-040"
"a0770000001UDupAAG","DIR-SDD-211"
"a0770000001UDuqAAG","DIR-VPC-02-004"
"a0770000001UDurAAG","DIR-TC-04-002"
"a0770000001UDusAAG","DIR-SDD-607"
"a0770000001UDutAAG","DIR-BUSOP-017"
"a0770000001UDuuAAG","DIR-SDD-197"
"a0770000001UDuvAAG","DIR-VPC-01-002"
"a0770000001UDuwAAG","DIR-SDD-242"
"a0770000001UDuxAAG","DIR-SDD-243"
"a0770000001UDuyAAG","DIR-VPC-03-014"
"a0770000001UDuzAAG","DIR-SDD-555"
"a0770000001UDv0AAG","DIR-BUSOP-181"
"a0770000001UDv1AAG","DIR-SDD-488"
"a0770000001UDv2AAG","DIR-SDD-227"
"a0770000001UDv3AAG","DIR-BUSOP-188"
"a0770000001UDv4AAG","DIR-SDD-296"
"a0770000001UDv5AAG","DIR-SDD-277"
"a0770000001UDv6AAG","DIR-SDD-246"
"a0770000001UDv7AAG","DIR-VPC-02-003"
"a0770000001UDv8AAG","DIR-SDD-204"
"a0770000001UDv9AAG","DIR-SDD-220"
"a0770000001UDvAAAW","1691519"
"a0770000001UDvBAAW","DIR-VPC-03-016"
"a0770000001UDvCAAW","91-00151-PWSCATX"
"a0770000001UDvDAAW","DIR-SDD-278"
"a0770000001UDvEAAW","DIR-SC-03-228"
"a0770000001UDvFAAW","DIR-VPC-02-005"
"a0770000001UDvGAAW","DIR-SDD-594"
"a0770000001UDvHAAW","DIR-BUSOP-013"
"a0770000001UDvIAAW","DIR-SDD-230"
"a0770000001UDvJAAW","01-TELE-2002A"
"a0770000001UDvKAAW","DIR-SDD-543"
"a0770000001UDvLAAW","DIR-SDD-223"
"a0770000001UDvMAAW","DIR-BUSOP-178"
"a0770000001UDvNAAW","DIR-SDD-500"
"a0770000001UDvOAAW","93050100D"
"a0770000001UDvPAAW","90-00151DIR"
"a0770000001UDvQAAW","DIR-VPC-03-006"
"a0770000001UDvRAAW","DIR-VPC-03-007"
"a0770000001UDvSAAW","DIR-SDD-596"
"a0770000001UDvTAAW","HNS 1-03"
"a0770000001UDvUAAW","DIR-SDD-586"
"a0770000001UDvVAAW","DIR-SDD-519"
"a0770000001UDvWAAW","DIR-SDD-593"
"a0770000001UDvXAAW","TELE-10-31-03-2"
"a0770000001UDvYAAW","DIR-SDD-501"
"a0770000001UDvZAAW","DIR-SDD-190"
"a0770000001UDvaAAG","DIR-SDD-536"
"a0770000001UDvbAAG","94-00151"
"a0770000001UDvcAAG","No contract number assigned1"
"a0770000001UDvdAAG","DIR-SC-03-226"
"a0770000001UDveAAG","DIR-SDD-228"
"a0770000001UDvfAAG","DIR-SDD-495"
"a0770000001UDvgAAG","DIR-BUSOP-008"
"a0770000001UDvhAAG","DIR-SDD-557"
"a0770000001UDviAAG","DIR-SDD-602"
"a0770000001UDvjAAG","DIR-SDD-201"
"a0770000001UDvkAAG","DIR-BUSOP-012"
"a0770000001UDvlAAG","DIR-SDD-239"
"a0770000001UDvmAAG","DIR-SDD-599"
"a0770000001UDvnAAG","DIR-SDD-266"
"a0770000001UDvoAAG","DIR-VPC-03-036"
"a0770000001UDvpAAG","DIR-SDD-512"
"a0770000001UDvqAAG","DIR-SDD-511"
"a0770000001UDvrAAG","DIR-VPC-03-027"
"a0770000001UDvsAAG","DIR-SDD-504"
"a0770000001UDvtAAG","TEXAN 2000-LLS-MA"
"a0770000001UDvuAAG","DIR-SDD-480"
"a0770000001UDvvAAG","DIR-SDD-482"
"a0770000001UDvwAAG","DIR-SDD-279"
"a0770000001UDvxAAG","DIR-SDD-200"
"a0770000001UDvyAAG","DIR-BUSOP-183"
"a0770000001UDvzAAG","DIR-SDD-502"
"a0770000001UDw0AAG","DIR-SDD-498"
"a0770000001UDw1AAG","DIR-VPC-03-038"
"a0770000001UDw2AAG","DIR-SDD-534"
"a0770000001UDw3AAG","TEXAN 2000-STE-P"
"a0770000001UDw4AAG","DIR-SDD-590"
"a0770000001UDw5AAG","DIR-VPC-02-009"
"a0770000001UDw6AAG","DIR-SDD-221"
"a0770000001UDw7AAG","DIR-VPC-03-037"
"a0770000001UDw8AAG","DIR-BUSOP-007"
"a0770000001UDw9AAG","TEXAN 2000-MCI-P"
"a0770000001UDwAAAW","TEXAN 2000-MCI-CC"
"a0770000001UDwBAAW","DIR-BUSOP-022"
"a0770000001UDwCAAW","No contract number assigned2"
"a0770000001UDwDAAW","DIR-BUSOP-01"
"a0770000001UDwEAAW","TEXAN 2000-MET-P"
"a0770000001UDwFAAW","DIR-VPC-02-019"
"a0770000001UDwGAAW","DIR-BUSOP-020"
"a0770000001UDwHAAW","DIR-TC-04-001"
"a0770000001UDwIAAW","DIR-SDD-608"
"a0770000001UDwJAAW","DIR-VPC-03-009"
"a0770000001UDwKAAW","DIR-BUSOP-180"
"a0770000001UDwLAAW","DIR-MPC-01-005"
"a0770000001UDwMAAW","DIR-BUSOP-177"
"a0770000001UDwNAAW","DIR-BUSOP-015"
"a0770000001UDwOAAW","DIR-BUSOP-016"
"a0770000001UDwPAAW","DIR-SDD-584"
"a0770000001UDwQAAW","DIR-BUSOP-136"
"a0770000001UDwRAAW","DIR-TC-02-003"
"a0770000001UDwSAAW","DIR-SDD-255"
"a0770000001UDwTAAW","DIR-SDD-568"
"a0770000001UDwUAAW","DIR-SDD-477"
"a0770000001UDwVAAW","DIR-SC-02-012"
"a0770000001UDwWAAW","DIR-VPC-03-017"
"a0770000001UDwXAAW","DIR-VPC-03-011E"
"a0770000001UDwYAAW","DIR-VPC-03-011B"
"a0770000001UDwZAAW","DIR-SDD-264"
"a0770000001UDwaAAG","DIR-SDD-520"
"a0770000001UDwbAAG","DIR-SDD-560"
"a0770000001UDwgAAG","DIR-BUSOP-189"
"a0770000001UDwhAAG","DIR-VPC-04-026"
"a0770000001UDwiAAG","DIR-SDD-559"
"a0770000001UDwjAAG","DIR-SDD-281"
"a0770000001UDwkAAG","DIR-VPC-03-003"
"a0770000001UDwlAAG","DIR-SDD-286"
"a0770000001UDwmAAG","DIR-SDD-194"
"a0770000001UDwnAAG","DIR-SDD-479"
"a0770000001UDwoAAG","TELE-03-19-04-01"
"a0770000001UDwpAAG","TELE-06-27-03/TEXAN-CING-W"
"a0770000001UDwrAAG","DIR-BUSOP-002"
"a0770000001UDwsAAG","TELE-03-19-04-02"
"a0770000001UDwtAAG","DIR-VPC-03-029"
"a0770000001UDwuAAG","DIR-SDD-535"
"a0770000001UDwvAAG","DIR-SC-03-223"
"a0770000001UDwwAAG","DIR-VPC-02-029"
"a0770000001UDwxAAG","DIR-BUSOP-176"
"a0770000001UDwyAAG","TEXAN 2000-NTS-CC"
"a0770000001UDwzAAG","DIR-SDD-258"
"a0770000001UDx0AAG","DIR-SDD-249"
"a0770000001UDx1AAG","DIR-SDD-524"
"a0770000001UDx2AAG","DIR-SDD-508"
"a0770000001UDx3AAG","DIR-SDD-499"
"a0770000001UDx4AAG","DIR-VPC-03-018"
"a0770000001UDx5AAG","DIR-SDD-558"
"a0770000001UDx6AAG","DIR-SDD-531"
"a0770000001UDx7AAG","DIR-SDD-556"
"a0770000001UDx8AAG","SLSA1.0-SCHEDULE 7"
"a0770000001UDx9AAG","SLSAC1.0"
"a0770000001UDxAAAW","DIR-VPC-03-039"
"a0770000001UDxBAAW","DIR-SDD-518"
"a0770000001UDxCAAW","DIR-SDD-476"
"a0770000001UDxDAAW","DIR-SDD-493"
"a0770000001UDxEAAW","DIR-SDD-562"
"a0770000001UDxFAAW","DIR-VPC-02-012"
"a0770000001UDxGAAW","TEXAN 2000-QWT-MA"
"a0770000001UDxHAAW","TELE-10-31-03-3"
"a0770000001UDxIAAW","TEXAN 2000-QWT-PP"
"a0770000001UDxJAAW","DIR-SDD-481"
"a0770000001UDxKAAW","DIR-BUSOP-021"
"a0770000001UDxLAAW","TEXAN-2000-QWT-CC"
"a0770000001UDxMAAW","TELE-12-12-03-04"
"a0770000001UDxNAAW","DIR-SDD-247"
"a0770000001UDxOAAW","DIR-SDD-248"
"a0770000001UDxPAAW","DIR-SDD-606"
"a0770000001UDxQAAW","DIR-SDD-475"
"a0770000001UDxRAAW","DIR-SDD-263"
"a0770000001UDxSAAW","DIR-SDD-544"
"a0770000001UDxTAAW","DIR-SDD-514"
"a0770000001UDxUAAW","DIR-SDD-565"
"a0770000001UDxVAAW","DIR-SDD-510"
"a0770000001UDxWAAW","DIR-VPC-02-033"
"a0770000001UDxYAAW","TELE-10-04-02-01"
"a0770000001UDxZAAW","DIR-BUSOP-011"
"a0770000001UDxbAAG","DIR-VPC-02-035"
"a0770000001UDxcAAG","DIR-SDD-490"
"a0770000001UDxdAAG","DIR-VPC-02-011"
"a0770000001UDxeAAG","DIR-SDD-198"
"a0770000001UDxfAAG","DIR-SDD-294"
"a0770000001UDxgAAG","313-001A"
"a0770000001UDxhAAG","DIR-SDD-282"
"a0770000001UDxiAAG","DIR-SDD-566"
"a0770000001UDxjAAG","DIR-SDD-283"
"a0770000001UDxkAAG","DIR-SDD-496"
"a0770000001UDxlAAG","DIR-SDD-209"
"a0770000001UDxmAAG","TEXAN2000-SWB-EPID"
"a0770000001UDxnAAG","DIR-SC-03-227"
"a0770000001UDxoAAG","TELE-12-12-03-01"
"a0770000001UDxpAAG","TELE-06-27-03/TEXAN-SPR-W"
"a0770000001UDxqAAG","DIR-BUSOP-005"
"a0770000001UDxrAAG","DIR-SDD-610"
"a0770000001UDxsAAG","DIR-SDD-284"
"a0770000001UDxtAAG","DIR-VPC-03-002"
"a0770000001UDxuAAG","DIR-SDD-582"
"a0770000001UDxvAAG","DIR-SDD-226"
"a0770000001UDxwAAG","DIR-SDD-503"
"a0770000001UDxxAAG","DIR-VPC-03-010"
"a0770000001UDxyAAG","DIR-SDD-199"
"a0770000001UDxzAAG","DIR-SDD-487"
"a0770000001UDy0AAG","DIR-SDD-483"
"a0770000001UDy1AAG","DIR-SDD-295"
"a0770000001UDy2AAG","DIR-SDD-605"
"a0770000001UDy3AAG","DIR-VPC-03-035"
"a0770000001UDy4AAG","DIR-SDD-225"
"a0770000001UDy5AAG","TW TELECOM HOLDINGS,INC FORMERLY TEXAN 2000-TWT-LS"
"a0770000001UDy6AAG","DIR-SDD-567"
"a0770000001UDy7AAG","DIR-SDD-213"
"a0770000001UDy8AAG","DIR-VPC-03-020"
"a0770000001UDy9AAG","DIR-SDD-521"
"a0770000001UDyAAAW","DIR-STOD-ASSISTANCE"
"a0770000001UDyBAAW","DIR-SDD-528"
"a0770000001UDyCAAW","DIR-SDD-572"
"a0770000001UDyDAAW","DIR-BUSOP-187"
"a0770000001UDyEAAW","DIR-SDD-257"
"a0770000001UDyFAAW","DIR-SDD-537"
"a0770000001UDyGAAW","DIR-SDD-571"
"a0770000001UDyHAAW","DIR-SDD-265"
"a0770000001UDyIAAW","DIR-BUSOP-009"
"a0770000001UDyJAAW","DIR-SDD-517"
"a0770000001UDyKAAW","DIR-SDD-202"
"a0770000001UDyLAAW","DIR-SDD-485"
"a0770000001UDyMAAW","DIR-VPC-03-012"
"a0770000001UDyNAAW","INDIVIDUAL CASE BASIS (ICB) AGREEMENT"
"a0770000001UDyOAAW","DIR-SDD-250"
"a0770000001UDyPAAW","DIR-SDD-604"
"a0770000001UDyQAAW","TELE-03-19-04-03"
"a0770000001UDyRAAW","DIR-VPC-02-041"
"a0770000001UDySAAW","DIR-SDD-533"
"a0770000001UDyTAAW","DIR-VPC-02-015"
"a0770000001UDyUAAW","DIR-VPC-02-028"
"a0770000001UDyVAAW","DIR-SDD-253"
"a0770000001UDyWAAW","DIR-SDD-591"
"a0770000001UDyXAAW","DIR-SDD-589"
"a0770000001UDyYAAW","DIR-BUSOP-006"
"a0770000001UDyZAAW","TEXAN 2000-WCS-P"
"a0770000001UDyaAAG","DIR-VPC-03-023"
"a0770000001UDybAAG","DIR-SDD-525"
"a0770000001UDycAAG","DIR-SDD-601"
"a0770000001UDydAAG","DIR-SDD-506"
"a0770000001UDyeAAG","DIR-SDD-515"
"a0770000001UDyfAAG","DIR-SDD-497"
"a0770000001UDygAAG","DIR-VPC-03-001"
"a0770000001UDyhAAG","DIR-BUSOP-023"
"a0770000001UDyiAAG","DIR-SDD-252"
"a0770000001UDyjAAG","DIR-VPC-02-017"
"a0770000001UGdcAAG","DIR-SDD-371"
"a0770000001UGdhAAG","DIR-SDD-466"
"a0770000001UGdiAAG","DIR-SDD-388"
"a0770000001UGdjAAG","DIR-SDD-334"
"a0770000001UGdkAAG","DIR-SDD-343"
"a0770000001UGdlAAG","DIR-SDD-320"
"a0770000001UGdmAAG","DIR-SDD-462"
"a0770000001UGdnAAG","DIR-SDD-322"
"a0770000001UGdoAAG","DIR-SDD-344"
"a0770000001UGdpAAG","DIR-SDD-367"
"a0770000001UGdqAAG","DIR-SDD-395"
"a0770000001UGdrAAG","DIR-SDD-417"
"a0770000001UGdsAAG","DIR-SDD-389"
"a0770000001UGdtAAG","DIR-SDD-404"
"a0770000001UGduAAG","DIR-SDD-406"
"a0770000001UGdvAAG","DIR-SDD-411"
"a0770000001UGdwAAG","DIR-SDD-444"
"a0770000001UGdxAAG","DIR-SDD-355"
"a0770000001UGdyAAG","DIR-SDD-392"
"a0770000001UGdzAAG","DIR-SDD-394"
"a0770000001UGe0AAG","DIR-SDD-307"
"a0770000001UGe1AAG","DIR-SDD-311"
"a0770000001UGe2AAG","DIR-SDD-350"
"a0770000001UGe3AAG","DIR-SDD-390"
"a0770000001UGe4AAG","DIR-SDD-414"
"a0770000001UGe5AAG","DIR-SDD-331"
"a0770000001UGe6AAG","DIR-SDD-384"
"a0770000001UGe7AAG","DIR-SDD-299"
"a0770000001UGe8AAG","DIR-SDD-383"
"a0770000001UGe9AAG","DIR-SDD-391"
"a0770000001UGeAAAW","DIR-SDD-407"
"a0770000001UGeBAAW","DIR-SDD-413"
"a0770000001UGeCAAW","DIR-SDD-310"
"a0770000001UGeDAAW","DIR-SDD-467"
"a0770000001UGeEAAW","DIR-SDD-437"
"a0770000001UGeFAAW","DIR-SDD-445"
"a0770000001UGeGAAW","DIR-SDD-456"
"a0770000001UGeHAAW","DIR-SDD-316"
"a0770000001UGeIAAW","DIR-SDD-321"
"a0770000001UGeJAAW","DIR-SDD-369"
"a0770000001UGeKAAW","DIR-SDD-377"
"a0770000001UGeLAAW","DIR-SDD-409"
"a0770000001UGeMAAW","DIR-SDD-338"
"a0770000001UGeNAAW","DIR-SDD-368"
"a0770000001UGeOAAW","DIR-SDD-435"
"a0770000001UGePAAW","DIR-SDD-448"
"a0770000001UGeQAAW","DIR-SDD-463"
"a0770000001UGeRAAW","DIR-SDD-323"
"a0770000001UGeSAAW","DIR-SDD-339"
"a0770000001UGeTAAW","DIR-SDD-353"
"a0770000001UGeUAAW","DIR-SDD-430"
"a0770000001UGeVAAW","DIR-SDD-423"
"a0770000001UGeWAAW","DIR-SDD-349"
"a0770000001UGeXAAW","DIR-SDD-441"
"a0770000001UGeYAAW","DIR-SDD-347"
"a0770000001UGeZAAW","DIR-SDD-374"
"a0770000001UGeaAAG","DIR-SDD-381"
"a0770000001UGebAAG","DIR-SDD-393"
"a0770000001UGecAAG","DIR-SDD-402"
"a0770000001UGedAAG","DIR-SDD-425"
"a0770000001UGeeAAG","DIR-SDD-431"
"a0770000001UGefAAG","DIR-SDD-433"
"a0770000001UGegAAG","DIR-SDD-439"
"a0770000001UGehAAG","DIR-SDD-472"
"a0770000001UGeiAAG","DIR-SDD-297"
"a0770000001UGejAAG","DIR-SDD-298"
"a0770000001UGekAAG","DIR-SDD-328"
"a0770000001UGelAAG","DIR-SDD-341"
"a0770000001UGemAAG","DIR-SDD-352"
"a0770000001UGenAAG","DIR-SDD-354"
"a0770000001UGeoAAG","DIR-SDD-357"
"a0770000001UGepAAG","DIR-SDD-366"
"a0770000001UGeqAAG","DIR-SDD-400"
"a0770000001UGerAAG","DIR-SDD-348"
"a0770000001UGesAAG","DIR-SDD-434"
"a0770000001UGetAAG","DIR-SDD-440"
"a0770000001UGeuAAG","DIR-SDD-470"
"a0770000001UGevAAG","DIR-SDD-335"
"a0770000001UGewAAG","DIR-SDD-362"
"a0770000001UGexAAG","DIR-SDD-401"
"a0770000001UGeyAAG","DIR-SDD-412"
"a0770000001UGezAAG","DIR-SDD-415"
"a0770000001UGf0AAG","DIR-SDD-302"
"a0770000001UGf1AAG","DIR-SDD-308"
"a0770000001UGf2AAG","DIR-SDD-309"
"a0770000001UGf3AAG","DIR-SDD-314"
"a0770000001UGf4AAG","DIR-SDD-345"
"a0770000001UGf5AAG","DIR-SDD-358"
"a0770000001UGf6AAG","DIR-SDD-365"
"a0770000001UGf7AAG","DIR-SDD-386"
"a0770000001UGf8AAG","DIR-SDD-426"
"a0770000001UGf9AAG","DIR-SDD-398"
"a0770000001UGfAAAW","DIR-SDD-436"
"a0770000001UGfBAAW","DIR-SDD-474"
"a0770000001UGfCAAW","DIR-SDD-301"
"a0770000001UGfDAAW","DIR-SDD-315"
"a0770000001UGfEAAW","DIR-SDD-319"
"a0770000001UGfFAAW","DIR-SDD-346"
"a0770000001UGfGAAW","DIR-SDD-359"
"a0770000001UGfHAAW","DIR-SDD-372"
"a0770000001UGfIAAW","DIR-SDD-458"
"a0770000001UGfJAAW","DIR-SDD-317"
"a0770000001UGfKAAW","DIR-SDD-327"
"a0770000001UGfLAAW","DIR-SDD-356"
"a0770000001UGfMAAW","DIR-SDD-370"
"a0770000001UGfNAAW","DIR-SDD-385"
"a0770000001UGfOAAW","DIR-SDD-405"
"a0770000001UGfPAAW","DIR-SDD-419"
"a0770000001UGfQAAW","DIR-SDD-427"
"a0770000001UGfRAAW","DIR-SDD-446"
"a0770000001UGfSAAW","DIR-SDD-455"
"a0770000001UGfTAAW","DIR-SDD-457"
"a0770000001UGfUAAW","DIR-SDD-468"
"a0770000001UGfVAAW","DIR-SDD-342"
"a0770000001UGfWAAW","DIR-SDD-312"
"a0770000001UGfXAAW","DIR-SDD-333"
"a0770000001UGfYAAW","DIR-SDD-428"
"a0770000001UGfZAAW","DIR-SDD-306"
"a0770000001UGfaAAG","DIR-SDD-324"
"a0770000001UGfbAAG","DIR-SDD-336"
"a0770000001UGfcAAG","DIR-SDD-337"
"a0770000001UGfdAAG","DIR-SDD-360"
"a0770000001UGfeAAG","DIR-SDD-361"
"a0770000001UGffAAG","DIR-SDD-303"
"a0770000001UGfgAAG","DIR-SDD-453"
"a0770000001UGfhAAG","DIR-SDD-464"
"a0770000001UGfiAAG","DIR-SDD-473"
"a0770000001UGfjAAG","DIR-SDD-351"
"a0770000001UGfkAAG","DIR-SDD-382"
"a0770000001UGflAAG","DIR-SDD-397"
"a0770000001UGfmAAG","DIR-SDD-410"
"a0770000001UGfnAAG","DIR-SDD-450"
"a0770000001UGfoAAG","DIR-SDD-461"
"a0770000001UGfpAAG","DIR-SDD-313"
"a0770000001UGfqAAG","DIR-SDD-375"
"a0770000001UGfrAAG","DIR-SDD-378"
"a0770000001UGfsAAG","DIR-SDD-387"
"a0770000001UGftAAG","DIR-SDD-399"
"a0770000001UGfuAAG","DIR-SDD-396"
"a0770000001UGfvAAG","DIR-SDD-422"
"a0770000001UGfwAAG","DIR-SDD-449"
"a0770000001UGfxAAG","DIR-SDD-469"
"a0770000001UGfyAAG","DIR-SDD-471"
"a0770000001UGfzAAG","DIR-SDD-305"
"a0770000001UGg0AAG","DIR-SDD-451"
"a0770000001UGg1AAG","DIR-SDD-300"
"a0770000001UGg2AAG","DIR-SDD-325"
"a0770000001UGg3AAG","DIR-SDD-326"
"a0770000001UGg4AAG","DIR-SDD-329"
"a0770000001UGg5AAG","DIR-SDD-330"
"a0770000001UGg6AAG","DIR-SDD-379"
"a0770000001UGg7AAG","DIR-SDD-442"
"a0770000001UGg8AAG","DIR-SDD-373"
"a0770000001UGg9AAG","DIR-SDD-408"
"a0770000001UGgAAAW","DIR-SDD-420"
"a0770000001UGgBAAW","DIR-SDD-432"
"a0770000001UGgCAAW","DIR-SDD-443"
"a0770000001UGgDAAW","DIR-SDD-424"
"a0770000001UGgEAAW","DIR-SDD-364"
"a0770000001UGgFAAW","DIR-SDD-376"
"a0770000001UGgGAAW","DIR-SDD-403"
"a0770000001UGgHAAW","DIR-SDD-421"
"a0770000001UGgIAAW","DIR-SDD-452"
"a0770000001UGgJAAW","DIR-SDD-318"
"a0770000001UGgKAAW","DIR-SDD-340"
"a0770000001UGgLAAW","DIR-SDD-363"
"a0770000001UGgMAAW","DIR-SDD-429"
"a0770000001UGgNAAW","DIR-SDD-380"
"a0770000001UGgOAAW","DIR-SDD-332"
"a0770000001UGgPAAW","DIR-SDD-304"
"a0770000001UGgQAAW","DIR-SDD-447"
"a0770000001UGgRAAW","DIR-SDD-460"
"a0770000001UGgSAAW","DIR-SDD-418"
"a0770000001UbTIAA0","DIR-SDD-597"
"a0770000001UbTNAA0","TELE 03-19-04-04"
"a0770000001UbccAAC","DIR-SDD-609"
"a0770000001UbchAAC","TELE-12-12-03-03"
"a0770000001UblwAAC","DIR-BUSOP-166"
"a07700000022EriAAE","DIR-SDD-583"
"a07700000022ErnAAE","DIR-SDD-588"
"a07700000022LsfAAE","DIR-SDD-600"
"a07700000022fpNAAQ","DIR-SDD-585"
"a07700000022lxQAAQ","DIR-SDD-529"
"a07700000023lH4AAI","DIR-SDD-626"
"a07700000023s6OAAQ","DIR-SDD-611"
"a07700000024Bp6AAE","DIR-SDD-621"
"a07700000024XxzAAE","DIR-SDD-631"
"a077000000265BXAAY","DIR-SDD-635"
"a07700000026AsMAAU","DIR-SDD-638"
"a07700000026AsgAAE","DIR-SDD-637"
"a0770000002KZs3AAG","DIR-SDD-642"
"a0770000002KgQFAA0","DIR-SDD-641"
"a0770000002KgQZAA0","DIR-SDD-629"
"a0770000002L5iJAAS","DIR-SDD-630"
"a0770000002L5iOAAS","DIR-SDD-627"
"a0770000002L5iTAAS","DIR-SDD-628"
"a0770000002L5idAAC","DIR-SDD-625"
"a0770000002L5lDAAS","DIR-SDD-623"
"a0770000002L6fuAAC","DIR-SDD-650"
"a0770000002L6nXAAS","DIR-SDD-613"
"a0770000002LFE4AAO","DIR-SDD-645"
"a0770000002LFHMAA4","DIR-SDD-652"
"a0770000002LFLOAA4","DIR-SDD-653"
"a0770000002LFLYAA4","DIR-SDD-651"
"a0770000002LZ4cAAG","DIR-SDD-654"
"a0770000002LgLqAAK","DIR-SDD-662"
"a0770000002Lk2GAAS","DIR-SDD-660"
"a0770000002LpMuAAK","DIR-SDD-647 OLD"
"a0770000002LpN3AAK","DIR-SDD-659"
"a0770000002Ly3sAAC","DIR-SDD-643"
"a0770000002MXRTAA4","DIR-SDD-656"
"a0770000002MYLfAAO","DIR-SDD-674"
"a0770000002MixLAAS","DIR-SDD-657"
"a0770000002MpRIAA0","DIR-SDD-644"
"a0770000002MuIxAAK","DIR-SDD-664"
"a0770000002MvSQAA0","DIR-SDD-655"
"a0770000002N2iFAAS","TELE-10-31-03-SBC"
"a0770000002N2jvAAC","TEXAN 2000-WWC-W"
"a0770000002N9jsAAC","DIR-SDD-685"
"a0770000002e0htAAA","DIR-SDD-658"
"a0770000002eTmMAAU","DIR-SDD-676"
"a0770000002eTmlAAE","DIR-SDD-671"
"a0770000002eTo0AAE","DIR-SDD-670"
"a0770000002eU92AAE","DIR-SDD-679"
"a0770000002fIx7AAE","DIR-SDD-667"
"a0770000002gap5AAA","DIR-SDD-675"
"a0770000002gapjAAA","DIR-SDD-668"
"a0770000002gaq9AAA","DIR-SDD-666"
"a0770000002h2m4AAA","DIR-SDD-680"
"a0770000002h2mnAAA","DIR-SDD-661"
"a0770000002qjiuAAA","DIR-SDD-633"
"a0770000002qnVMAAY","DIR-SDD-669"
"a0770000002rN6vAAE","DIR-SDD-690 ERROR"
"a0770000002rsMRAAY","DIR-SDD-612"
"a0770000002rssgAAA","DIR-SDD-639"
"a0770000002rz5zAAA","DIR-SDD-665"
"a0770000002rz6sAAA","DIR-SDD-684"
"a0770000002rz9IAAQ","DIR-SDD-682"
"a0770000002rzVmAAI","DIR-SDD-678"
"a0770000002rzXsAAI","DIR-SDD-689"
"a0770000002s2wrAAA","DIR-SDD-634"
"a0770000002s2xBAAQ","DIR-SDD-663"
"a0770000002sERGAA2","DIR-SDD-694"
"a0770000002sakSAAQ","DIR-SDD-646"
"a07700000033H11AAE","DIR-SDD-683"
"a077000000340ubAAA","DIR-SDD-774"
"a077000000341WcAAI","DIR-SDD-673"
"a077000000341WrAAI","DIR-SDD-777"
"a077000000341XpAAI","DIR-SDD-677"
"a077000000341ZvAAI","DIR-SDD-692"
"a07700000034mRnAAI","DIR-SDD-672"
"a07700000036AQ6AAM","DIR-SDD-648"
"a07700000036X16AAE","DIR-SDD-780"
"a07700000036o75AAA","DIR-SDD-779"
"a077000000371vXAAQ","DIR-SDD-686"
"a07700000037FtjAAE","DIR-SDD-778"
"a0770000003Ft3BAAS","DIR-SDD-640"
"a0770000003Ft6yAAC","DIR-SDD-688"
"a0770000003G3TFAA0","DIR-SDD-782"
"a0770000003GBs2AAG","DIR-SDD-578"
"a0770000003GCSkAAO","DIR-SDD-581"
"a0770000003GDrHAAW","DIR-SDD-649"
"a0770000003GDrlAAG","DIR-SDD-787"
"a0770000003GRJgAAO","DIR-SDD-632"
"a0770000003GiGvAAK","DIR-SDD-784"
"a0770000003Gr2lAAC","DIR-SDD-781"
"a0770000003GsfkAAC","DIR-SDD-687"
"a0770000003HPu9AAG","DIR-SDD-783"
"a0770000003HVwjAAG","DIR-SDD-705"
"a0770000003HVwkAAG","DIR-SDD-695"
"a0770000003HVwlAAG","DIR-SDD-696"
"a0770000003HVwmAAG","DIR-SDD-697"
"a0770000003HVwnAAG","DIR-SDD-698"
"a0770000003HVwoAAG","DIR-SDD-699"
"a0770000003HVwpAAG","DIR-SDD-700"
"a0770000003HVwqAAG","DIR-SDD-701"
"a0770000003HVwrAAG","DIR-SDD-702"
"a0770000003HVwsAAG","DIR-SDD-703"
"a0770000003HVwtAAG","DIR-SDD-704"
"a0770000003HVwuAAG","DIR-SDD-706"
"a0770000003HVwvAAG","DIR-SDD-707"
